student_ID,knowledge_id,knowledge_name,mastery,mastery_percentage,question_count,submit_count,correct_count,level
81c4c46f19cb21d54bbb,r8S3g,知识点r8S3g,0.9461,94.61,5,12,6,good
81c4c46f19cb21d54bbb,s8Y2f,知识点s8Y2f,0.9979,99.79,1,1,1,good
81c4c46f19cb21d54bbb,t5V9e,知识点t5V9e,0.9631,96.31,5,8,8,good
81c4c46f19cb21d54bbb,y9W5d,知识点y9W5d,0.9163,91.63,11,28,16,good
876aca2b8ce1958ea773,b3C9s,知识点b3C9s,0.8742,87.42,3,13,9,good
876aca2b8ce1958ea773,g7R2j,知识点g7R2j,0.7946,79.46,5,47,20,good
876aca2b8ce1958ea773,k4W1c,知识点k4W1c,0.8143,81.43,1,2,1,good
876aca2b8ce1958ea773,m3D1v,知识点m3D1v,0.7489,74.89,12,50,15,good
876aca2b8ce1958ea773,r8S3g,知识点r8S3g,0.6256,62.56,5,117,7,good
876aca2b8ce1958ea773,s8Y2f,知识点s8Y2f,0.6014,60.14,1,16,12,good
876aca2b8ce1958ea773,t5V9e,知识点t5V9e,0.7512,75.12,5,47,27,good
876aca2b8ce1958ea773,y9W5d,知识点y9W5d,0.7042,70.42,11,101,62,good
c57c5ca2df494f27ca64,b3C9s,知识点b3C9s,0.889,88.9,3,6,4,good
c57c5ca2df494f27ca64,g7R2j,知识点g7R2j,0.8679,86.79,5,65,37,good
c57c5ca2df494f27ca64,k4W1c,知识点k4W1c,0.7624,76.24,1,3,1,good
c57c5ca2df494f27ca64,m3D1v,知识点m3D1v,0.9655,96.55,12,27,26,good
c57c5ca2df494f27ca64,r8S3g,知识点r8S3g,0.998,99.8,5,7,7,good
c57c5ca2df494f27ca64,s8Y2f,知识点s8Y2f,0.9992,99.92,1,1,1,good
c57c5ca2df494f27ca64,t5V9e,知识点t5V9e,0.873,87.3,5,13,12,good
c57c5ca2df494f27ca64,y9W5d,知识点y9W5d,0.926,92.6,11,26,23,good
64d1d58d40bca568347c,b3C9s,知识点b3C9s,0.9227,92.27,3,9,8,good
64d1d58d40bca568347c,g7R2j,知识点g7R2j,0.9028,90.28,5,7,5,good
64d1d58d40bca568347c,k4W1c,知识点k4W1c,0.9987,99.87,1,1,1,good
64d1d58d40bca568347c,m3D1v,知识点m3D1v,0.8502,85.02,12,37,17,good
64d1d58d40bca568347c,r8S3g,知识点r8S3g,0.7777,77.77,5,23,7,good
64d1d58d40bca568347c,s8Y2f,知识点s8Y2f,0.7362,73.62,1,4,1,good
64d1d58d40bca568347c,t5V9e,知识点t5V9e,0.85,85.0,5,18,12,good
64d1d58d40bca568347c,y9W5d,知识点y9W5d,0.8346,83.46,11,37,20,good
75c2677c8d156032e303,b3C9s,知识点b3C9s,0.8177,81.77,3,12,9,good
75c2677c8d156032e303,g7R2j,知识点g7R2j,0.7071,70.71,5,38,25,good
75c2677c8d156032e303,k4W1c,知识点k4W1c,0.6379,63.79,1,3,2,good
75c2677c8d156032e303,m3D1v,知识点m3D1v,0.7106,71.06,12,81,37,good
75c2677c8d156032e303,r8S3g,知识点r8S3g,0.6794,67.94,5,72,15,good
75c2677c8d156032e303,s8Y2f,知识点s8Y2f,0.609,60.9,1,5,2,good
75c2677c8d156032e303,t5V9e,知识点t5V9e,0.7263,72.63,5,76,14,good
75c2677c8d156032e303,y9W5d,知识点y9W5d,0.6613,66.13,11,68,29,good
b345ecad87a7fbac77ce,b3C9s,知识点b3C9s,0.7842,78.42,3,16,16,good
b345ecad87a7fbac77ce,g7R2j,知识点g7R2j,0.7705,77.05,5,33,31,good
b345ecad87a7fbac77ce,k4W1c,知识点k4W1c,0.777,77.7,1,29,29,good
b345ecad87a7fbac77ce,m3D1v,知识点m3D1v,0.7691,76.91,12,69,64,good
b345ecad87a7fbac77ce,r8S3g,知识点r8S3g,0.815,81.5,5,24,6,good
b345ecad87a7fbac77ce,s8Y2f,知识点s8Y2f,0.7585,75.85,1,6,5,good
b345ecad87a7fbac77ce,t5V9e,知识点t5V9e,0.8281,82.81,5,33,27,good
b345ecad87a7fbac77ce,y9W5d,知识点y9W5d,0.7924,79.24,11,119,109,good
360820d6620d17d1b48b,b3C9s,知识点b3C9s,0.6685,66.85,3,32,25,good
360820d6620d17d1b48b,g7R2j,知识点g7R2j,0.7948,79.48,5,56,53,good
360820d6620d17d1b48b,k4W1c,知识点k4W1c,0.7591,75.91,1,3,3,good
360820d6620d17d1b48b,m3D1v,知识点m3D1v,0.8054,80.54,12,38,29,good
360820d6620d17d1b48b,r8S3g,知识点r8S3g,0.7264,72.64,5,28,6,good
360820d6620d17d1b48b,s8Y2f,知识点s8Y2f,0.8233,82.33,1,5,4,good
360820d6620d17d1b48b,t5V9e,知识点t5V9e,0.7392,73.92,5,22,19,good
360820d6620d17d1b48b,y9W5d,知识点y9W5d,0.8688,86.88,11,41,35,good
7086b49d3d6c2cf79c1a,b3C9s,知识点b3C9s,0.848,84.8,3,5,4,good
7086b49d3d6c2cf79c1a,g7R2j,知识点g7R2j,0.9462,94.62,5,8,8,good
7086b49d3d6c2cf79c1a,k4W1c,知识点k4W1c,0.9987,99.87,1,1,1,good
7086b49d3d6c2cf79c1a,m3D1v,知识点m3D1v,0.967,96.7,12,14,12,good
7086b49d3d6c2cf79c1a,r8S3g,知识点r8S3g,0.7555,75.55,5,50,8,good
7086b49d3d6c2cf79c1a,s8Y2f,知识点s8Y2f,0.8138,81.38,1,2,1,good
7086b49d3d6c2cf79c1a,t5V9e,知识点t5V9e,0.9118,91.18,5,25,22,good
7086b49d3d6c2cf79c1a,y9W5d,知识点y9W5d,0.9475,94.75,11,15,12,good
cac3f85073c947532796,b3C9s,知识点b3C9s,0.6989,69.89,3,25,11,good
cac3f85073c947532796,g7R2j,知识点g7R2j,0.747,74.7,5,41,30,good
cac3f85073c947532796,k4W1c,知识点k4W1c,0.6917,69.17,1,11,8,good
cac3f85073c947532796,m3D1v,知识点m3D1v,0.8435,84.35,12,54,43,good
cac3f85073c947532796,r8S3g,知识点r8S3g,0.7089,70.89,5,23,7,good
cac3f85073c947532796,s8Y2f,知识点s8Y2f,0.9987,99.87,1,1,1,good
cac3f85073c947532796,t5V9e,知识点t5V9e,0.8863,88.63,5,22,17,good
cac3f85073c947532796,y9W5d,知识点y9W5d,0.836,83.6,11,66,54,good
e37bbe9fe37f92b785d9,b3C9s,知识点b3C9s,0.7681,76.81,3,29,10,good
e37bbe9fe37f92b785d9,g7R2j,知识点g7R2j,0.7832,78.32,5,32,25,good
e37bbe9fe37f92b785d9,k4W1c,知识点k4W1c,0.9985,99.85,1,1,1,good
e37bbe9fe37f92b785d9,m3D1v,知识点m3D1v,0.8447,84.47,12,49,37,good
e37bbe9fe37f92b785d9,r8S3g,知识点r8S3g,0.7972,79.72,5,15,9,good
e37bbe9fe37f92b785d9,s8Y2f,知识点s8Y2f,0.8462,84.62,1,4,4,good
e37bbe9fe37f92b785d9,t5V9e,知识点t5V9e,0.9274,92.74,5,24,22,good
e37bbe9fe37f92b785d9,y9W5d,知识点y9W5d,0.8521,85.21,11,56,43,good
0a8736f6520cea837d94,b3C9s,知识点b3C9s,0.9247,92.47,3,4,3,good
0a8736f6520cea837d94,g7R2j,知识点g7R2j,0.824,82.4,5,16,9,good
0a8736f6520cea837d94,k4W1c,知识点k4W1c,0.6458,64.58,1,8,1,good
0a8736f6520cea837d94,m3D1v,知识点m3D1v,0.8388,83.88,12,85,22,good
0a8736f6520cea837d94,r8S3g,知识点r8S3g,0.8549,85.49,5,17,6,good
0a8736f6520cea837d94,s8Y2f,知识点s8Y2f,0.7592,75.92,1,13,13,good
0a8736f6520cea837d94,t5V9e,知识点t5V9e,0.6907,69.07,5,64,31,good
0a8736f6520cea837d94,y9W5d,知识点y9W5d,0.8445,84.45,11,47,28,good
37ae91c472189108a737,b3C9s,知识点b3C9s,0.9225,92.25,3,5,5,good
37ae91c472189108a737,g7R2j,知识点g7R2j,0.8726,87.26,5,19,5,good
37ae91c472189108a737,k4W1c,知识点k4W1c,0.9992,99.92,1,1,1,good
37ae91c472189108a737,m3D1v,知识点m3D1v,0.9498,94.98,12,16,14,good
37ae91c472189108a737,r8S3g,知识点r8S3g,0.9028,90.28,5,11,8,good
37ae91c472189108a737,s8Y2f,知识点s8Y2f,0.9982,99.82,1,1,1,good
37ae91c472189108a737,t5V9e,知识点t5V9e,0.837,83.7,5,20,9,good
37ae91c472189108a737,y9W5d,知识点y9W5d,0.9821,98.21,11,13,12,good
488934d01a504bc212b4,b3C9s,知识点b3C9s,0.8201,82.01,3,8,8,good
488934d01a504bc212b4,g7R2j,知识点g7R2j,0.88,88.0,5,15,14,good
488934d01a504bc212b4,k4W1c,知识点k4W1c,0.8359,83.59,1,5,5,good
488934d01a504bc212b4,m3D1v,知识点m3D1v,0.8567,85.67,12,28,14,good
488934d01a504bc212b4,r8S3g,知识点r8S3g,0.8849,88.49,5,6,6,good
488934d01a504bc212b4,s8Y2f,知识点s8Y2f,0.8629,86.29,1,3,3,good
488934d01a504bc212b4,t5V9e,知识点t5V9e,0.8331,83.31,5,8,8,good
488934d01a504bc212b4,y9W5d,知识点y9W5d,0.8788,87.88,11,28,22,good
545eb6c8154273344669,b3C9s,知识点b3C9s,0.7753,77.53,3,8,4,good
545eb6c8154273344669,g7R2j,知识点g7R2j,0.7952,79.52,5,15,12,good
545eb6c8154273344669,k4W1c,知识点k4W1c,0.5865,58.65,1,15,3,medium
545eb6c8154273344669,m3D1v,知识点m3D1v,0.861,86.1,12,28,22,good
545eb6c8154273344669,r8S3g,知识点r8S3g,0.7149,71.49,5,24,6,good
545eb6c8154273344669,s8Y2f,知识点s8Y2f,0.7201,72.01,1,1,1,good
545eb6c8154273344669,t5V9e,知识点t5V9e,0.8292,82.92,5,17,12,good
545eb6c8154273344669,y9W5d,知识点y9W5d,0.7409,74.09,11,54,19,good
22ae866c664a147f9971,b3C9s,知识点b3C9s,0.8501,85.01,3,6,5,good
22ae866c664a147f9971,g7R2j,知识点g7R2j,0.8639,86.39,5,12,11,good
22ae866c664a147f9971,k4W1c,知识点k4W1c,0.9989,99.89,1,1,1,good
22ae866c664a147f9971,m3D1v,知识点m3D1v,0.8926,89.26,12,36,32,good
22ae866c664a147f9971,r8S3g,知识点r8S3g,0.9616,96.16,5,6,6,good
22ae866c664a147f9971,s8Y2f,知识点s8Y2f,0.9989,99.89,1,1,1,good
22ae866c664a147f9971,t5V9e,知识点t5V9e,0.914,91.4,5,6,5,good
22ae866c664a147f9971,y9W5d,知识点y9W5d,0.9349,93.49,11,26,21,good
86215294b080f19af22f,b3C9s,知识点b3C9s,0.9988,99.88,3,3,3,good
86215294b080f19af22f,g7R2j,知识点g7R2j,0.7023,70.23,5,29,11,good
86215294b080f19af22f,k4W1c,知识点k4W1c,0.623,62.3,1,3,2,good
86215294b080f19af22f,m3D1v,知识点m3D1v,0.8757,87.57,12,31,20,good
86215294b080f19af22f,r8S3g,知识点r8S3g,0.7182,71.82,5,62,6,good
86215294b080f19af22f,s8Y2f,知识点s8Y2f,0.7831,78.31,1,5,4,good
86215294b080f19af22f,t5V9e,知识点t5V9e,0.7878,78.78,5,15,10,good
86215294b080f19af22f,y9W5d,知识点y9W5d,0.8033,80.33,11,41,25,good
1e25b47eaef62694a236,b3C9s,知识点b3C9s,0.999,99.9,3,3,3,good
1e25b47eaef62694a236,g7R2j,知识点g7R2j,0.939,93.9,5,11,5,good
1e25b47eaef62694a236,k4W1c,知识点k4W1c,0.9988,99.88,1,1,1,good
1e25b47eaef62694a236,m3D1v,知识点m3D1v,0.9651,96.51,12,24,18,good
1e25b47eaef62694a236,r8S3g,知识点r8S3g,0.722,72.2,5,57,19,good
1e25b47eaef62694a236,s8Y2f,知识点s8Y2f,0.9982,99.82,1,1,1,good
1e25b47eaef62694a236,t5V9e,知识点t5V9e,0.7576,75.76,5,32,23,good
1e25b47eaef62694a236,y9W5d,知识点y9W5d,0.9989,99.89,11,11,11,good
580e98185da72b5f34cd,b3C9s,知识点b3C9s,0.7379,73.79,3,36,33,good
580e98185da72b5f34cd,g7R2j,知识点g7R2j,0.7111,71.11,5,44,40,good
580e98185da72b5f34cd,k4W1c,知识点k4W1c,0.7191,71.91,1,1,1,good
580e98185da72b5f34cd,m3D1v,知识点m3D1v,0.7804,78.04,12,77,61,good
580e98185da72b5f34cd,r8S3g,知识点r8S3g,0.7989,79.89,5,26,9,good
580e98185da72b5f34cd,s8Y2f,知识点s8Y2f,0.5994,59.94,1,3,1,medium
580e98185da72b5f34cd,t5V9e,知识点t5V9e,0.7924,79.24,5,15,11,good
580e98185da72b5f34cd,y9W5d,知识点y9W5d,0.7618,76.18,11,80,61,good
99d6b8a1cc0020112951,b3C9s,知识点b3C9s,0.646,64.6,3,9,5,good
99d6b8a1cc0020112951,g7R2j,知识点g7R2j,0.7824,78.24,5,22,12,good
99d6b8a1cc0020112951,k4W1c,知识点k4W1c,0.8132,81.32,1,2,1,good
99d6b8a1cc0020112951,m3D1v,知识点m3D1v,0.8833,88.33,12,23,17,good
99d6b8a1cc0020112951,r8S3g,知识点r8S3g,0.8405,84.05,5,17,7,good
99d6b8a1cc0020112951,s8Y2f,知识点s8Y2f,0.6331,63.31,1,3,1,good
99d6b8a1cc0020112951,t5V9e,知识点t5V9e,0.862,86.2,5,15,11,good
99d6b8a1cc0020112951,y9W5d,知识点y9W5d,0.8803,88.03,11,37,30,good
ff59855075a6bc39d62b,b3C9s,知识点b3C9s,0.9433,94.33,3,4,3,good
ff59855075a6bc39d62b,g7R2j,知识点g7R2j,0.8898,88.98,5,6,5,good
ff59855075a6bc39d62b,k4W1c,知识点k4W1c,0.9987,99.87,1,1,1,good
ff59855075a6bc39d62b,m3D1v,知识点m3D1v,0.9241,92.41,12,15,12,good
ff59855075a6bc39d62b,r8S3g,知识点r8S3g,0.8362,83.62,5,19,7,good
ff59855075a6bc39d62b,s8Y2f,知识点s8Y2f,0.9985,99.85,1,1,1,good
ff59855075a6bc39d62b,t5V9e,知识点t5V9e,0.9459,94.59,5,10,7,good
ff59855075a6bc39d62b,y9W5d,知识点y9W5d,0.9311,93.11,11,18,11,good
8d422b817027d7721870,b3C9s,知识点b3C9s,0.9371,93.71,3,5,5,good
8d422b817027d7721870,g7R2j,知识点g7R2j,0.9211,92.11,5,20,19,good
8d422b817027d7721870,k4W1c,知识点k4W1c,0.9977,99.77,1,1,1,good
8d422b817027d7721870,m3D1v,知识点m3D1v,0.937,93.7,12,21,20,good
8d422b817027d7721870,r8S3g,知识点r8S3g,0.8956,89.56,5,8,6,good
8d422b817027d7721870,s8Y2f,知识点s8Y2f,0.6856,68.56,1,2,1,good
8d422b817027d7721870,t5V9e,知识点t5V9e,0.9078,90.78,5,11,11,good
8d422b817027d7721870,y9W5d,知识点y9W5d,0.9332,93.32,11,21,19,good
18cdd44af62c6935e7a0,b3C9s,知识点b3C9s,0.8706,87.06,3,8,6,good
18cdd44af62c6935e7a0,g7R2j,知识点g7R2j,0.8275,82.75,5,33,18,good
18cdd44af62c6935e7a0,k4W1c,知识点k4W1c,0.7859,78.59,1,3,3,good
18cdd44af62c6935e7a0,m3D1v,知识点m3D1v,0.8041,80.41,12,58,42,good
18cdd44af62c6935e7a0,r8S3g,知识点r8S3g,0.775,77.5,5,29,7,good
18cdd44af62c6935e7a0,s8Y2f,知识点s8Y2f,0.8461,84.61,1,6,5,good
18cdd44af62c6935e7a0,t5V9e,知识点t5V9e,0.8166,81.66,5,28,25,good
18cdd44af62c6935e7a0,y9W5d,知识点y9W5d,0.8317,83.17,11,43,38,good
c00c91256ab1777d0dbc,b3C9s,知识点b3C9s,0.8045,80.45,3,6,3,good
c00c91256ab1777d0dbc,g7R2j,知识点g7R2j,0.7694,76.94,5,33,16,good
c00c91256ab1777d0dbc,k4W1c,知识点k4W1c,0.8958,89.58,1,2,2,good
c00c91256ab1777d0dbc,m3D1v,知识点m3D1v,0.8577,85.77,12,26,14,good
c00c91256ab1777d0dbc,r8S3g,知识点r8S3g,0.7074,70.74,5,52,7,good
c00c91256ab1777d0dbc,s8Y2f,知识点s8Y2f,0.9977,99.77,1,1,1,good
c00c91256ab1777d0dbc,t5V9e,知识点t5V9e,0.7321,73.21,5,48,19,good
c00c91256ab1777d0dbc,y9W5d,知识点y9W5d,0.8934,89.34,11,20,14,good
10de703c06bf9d873d68,b3C9s,知识点b3C9s,0.92,92.0,3,4,4,good
10de703c06bf9d873d68,g7R2j,知识点g7R2j,0.9024,90.24,5,8,6,good
10de703c06bf9d873d68,k4W1c,知识点k4W1c,0.9948,99.48,1,2,2,good
10de703c06bf9d873d68,m3D1v,知识点m3D1v,0.8947,89.47,12,38,18,good
10de703c06bf9d873d68,r8S3g,知识点r8S3g,0.7223,72.23,5,81,24,good
10de703c06bf9d873d68,s8Y2f,知识点s8Y2f,0.8116,81.16,1,4,2,good
10de703c06bf9d873d68,t5V9e,知识点t5V9e,0.902,90.2,5,16,11,good
10de703c06bf9d873d68,y9W5d,知识点y9W5d,0.912,91.2,11,27,18,good
t3wo8xb4rq94n3fpfk35,b3C9s,知识点b3C9s,0.7987,79.87,3,5,4,good
t3wo8xb4rq94n3fpfk35,g7R2j,知识点g7R2j,0.6813,68.13,5,21,10,good
t3wo8xb4rq94n3fpfk35,k4W1c,知识点k4W1c,0.7603,76.03,1,5,4,good
t3wo8xb4rq94n3fpfk35,m3D1v,知识点m3D1v,0.665,66.5,10,21,10,good
t3wo8xb4rq94n3fpfk35,r8S3g,知识点r8S3g,0.7043,70.43,4,17,3,good
t3wo8xb4rq94n3fpfk35,s8Y2f,知识点s8Y2f,0.7968,79.68,1,2,2,good
t3wo8xb4rq94n3fpfk35,t5V9e,知识点t5V9e,0.8277,82.77,5,18,14,good
t3wo8xb4rq94n3fpfk35,y9W5d,知识点y9W5d,0.771,77.1,11,39,23,good
8cvzwcc62ql4rqj0pyzl,b3C9s,知识点b3C9s,0.7517,75.17,3,11,8,good
8cvzwcc62ql4rqj0pyzl,g7R2j,知识点g7R2j,0.5778,57.78,4,11,6,medium
8cvzwcc62ql4rqj0pyzl,k4W1c,知识点k4W1c,0.6831,68.31,1,8,6,good
8cvzwcc62ql4rqj0pyzl,m3D1v,知识点m3D1v,0.7045,70.45,8,19,13,good
8cvzwcc62ql4rqj0pyzl,r8S3g,知识点r8S3g,0.7194,71.94,5,18,6,good
8cvzwcc62ql4rqj0pyzl,t5V9e,知识点t5V9e,0.8022,80.22,5,17,12,good
8cvzwcc62ql4rqj0pyzl,y9W5d,知识点y9W5d,0.6786,67.86,9,29,18,good
79cvflltnemb9zpg6pgl,b3C9s,知识点b3C9s,0.6961,69.61,2,6,5,good
79cvflltnemb9zpg6pgl,g7R2j,知识点g7R2j,0.7568,75.68,4,20,9,good
79cvflltnemb9zpg6pgl,k4W1c,知识点k4W1c,0.7972,79.72,1,3,3,good
79cvflltnemb9zpg6pgl,m3D1v,知识点m3D1v,0.7741,77.41,12,25,18,good
79cvflltnemb9zpg6pgl,r8S3g,知识点r8S3g,0.6539,65.39,5,16,2,good
79cvflltnemb9zpg6pgl,s8Y2f,知识点s8Y2f,0.7141,71.41,1,1,1,good
79cvflltnemb9zpg6pgl,t5V9e,知识点t5V9e,0.6977,69.77,4,11,7,good
79cvflltnemb9zpg6pgl,y9W5d,知识点y9W5d,0.7058,70.58,10,27,20,good
i21qi5qdsjqcch2xvdd5,b3C9s,知识点b3C9s,0.6815,68.15,3,10,4,good
i21qi5qdsjqcch2xvdd5,g7R2j,知识点g7R2j,0.6734,67.34,4,12,6,good
i21qi5qdsjqcch2xvdd5,k4W1c,知识点k4W1c,0.8127,81.27,1,3,3,good
i21qi5qdsjqcch2xvdd5,m3D1v,知识点m3D1v,0.7425,74.25,12,28,17,good
i21qi5qdsjqcch2xvdd5,r8S3g,知识点r8S3g,0.5201,52.01,3,12,2,medium
i21qi5qdsjqcch2xvdd5,s8Y2f,知识点s8Y2f,0.73,73.0,1,2,1,good
i21qi5qdsjqcch2xvdd5,t5V9e,知识点t5V9e,0.6465,64.65,5,16,5,good
i21qi5qdsjqcch2xvdd5,y9W5d,知识点y9W5d,0.7826,78.26,10,32,24,good
qw1seyo5nrhlm8vby58w,b3C9s,知识点b3C9s,0.4847,48.47,2,10,7,medium
qw1seyo5nrhlm8vby58w,g7R2j,知识点g7R2j,0.7378,73.78,5,14,9,good
qw1seyo5nrhlm8vby58w,k4W1c,知识点k4W1c,0.7795,77.95,1,3,2,good
qw1seyo5nrhlm8vby58w,m3D1v,知识点m3D1v,0.7154,71.54,10,25,15,good
qw1seyo5nrhlm8vby58w,r8S3g,知识点r8S3g,0.6737,67.37,4,16,4,good
qw1seyo5nrhlm8vby58w,s8Y2f,知识点s8Y2f,0.6709,67.09,1,1,1,good
qw1seyo5nrhlm8vby58w,t5V9e,知识点t5V9e,0.6834,68.34,5,19,7,good
qw1seyo5nrhlm8vby58w,y9W5d,知识点y9W5d,0.7373,73.73,11,30,18,good
exj3a7hd6gwihbowgm3w,b3C9s,知识点b3C9s,0.7085,70.85,3,10,5,good
exj3a7hd6gwihbowgm3w,g7R2j,知识点g7R2j,0.7036,70.36,4,17,9,good
exj3a7hd6gwihbowgm3w,k4W1c,知识点k4W1c,0.8648,86.48,1,4,4,good
exj3a7hd6gwihbowgm3w,m3D1v,知识点m3D1v,0.705,70.5,9,24,13,good
exj3a7hd6gwihbowgm3w,r8S3g,知识点r8S3g,0.6416,64.16,5,19,2,good
exj3a7hd6gwihbowgm3w,s8Y2f,知识点s8Y2f,0.8655,86.55,1,3,3,good
exj3a7hd6gwihbowgm3w,t5V9e,知识点t5V9e,0.7232,72.32,5,19,9,good
exj3a7hd6gwihbowgm3w,y9W5d,知识点y9W5d,0.5977,59.77,9,25,13,medium
qz6jjynwbd3szlp0rj04,b3C9s,知识点b3C9s,0.7069,70.69,2,3,3,good
qz6jjynwbd3szlp0rj04,g7R2j,知识点g7R2j,0.6152,61.52,3,7,2,good
qz6jjynwbd3szlp0rj04,k4W1c,知识点k4W1c,0.7456,74.56,1,5,3,good
qz6jjynwbd3szlp0rj04,m3D1v,知识点m3D1v,0.7913,79.13,10,19,16,good
qz6jjynwbd3szlp0rj04,r8S3g,知识点r8S3g,0.6074,60.74,4,19,7,good
qz6jjynwbd3szlp0rj04,s8Y2f,知识点s8Y2f,0.6051,60.51,1,4,1,good
qz6jjynwbd3szlp0rj04,t5V9e,知识点t5V9e,0.5825,58.25,4,22,12,medium
qz6jjynwbd3szlp0rj04,y9W5d,知识点y9W5d,0.7235,72.35,10,29,18,good
0maggb1hf886m5u6p2vr,b3C9s,知识点b3C9s,0.7158,71.58,2,7,4,good
0maggb1hf886m5u6p2vr,g7R2j,知识点g7R2j,0.7758,77.58,5,21,13,good
0maggb1hf886m5u6p2vr,k4W1c,知识点k4W1c,0.6706,67.06,1,2,1,good
0maggb1hf886m5u6p2vr,m3D1v,知识点m3D1v,0.7243,72.43,12,36,20,good
0maggb1hf886m5u6p2vr,r8S3g,知识点r8S3g,0.6452,64.52,5,19,3,good
0maggb1hf886m5u6p2vr,s8Y2f,知识点s8Y2f,0.8143,81.43,1,2,1,good
0maggb1hf886m5u6p2vr,t5V9e,知识点t5V9e,0.7183,71.83,5,22,12,good
0maggb1hf886m5u6p2vr,y9W5d,知识点y9W5d,0.7278,72.78,11,27,16,good
cuwakm24vlp785ky5w71,b3C9s,知识点b3C9s,0.679,67.9,3,10,7,good
cuwakm24vlp785ky5w71,g7R2j,知识点g7R2j,0.7865,78.65,4,18,11,good
cuwakm24vlp785ky5w71,k4W1c,知识点k4W1c,0.8418,84.18,1,8,7,good
cuwakm24vlp785ky5w71,m3D1v,知识点m3D1v,0.7005,70.05,10,31,20,good
cuwakm24vlp785ky5w71,r8S3g,知识点r8S3g,0.6577,65.77,5,28,4,good
cuwakm24vlp785ky5w71,s8Y2f,知识点s8Y2f,0.8149,81.49,1,2,1,good
cuwakm24vlp785ky5w71,t5V9e,知识点t5V9e,0.7005,70.05,4,19,7,good
cuwakm24vlp785ky5w71,y9W5d,知识点y9W5d,0.709,70.9,11,32,22,good
uvh2zil455wi0dcdan51,b3C9s,知识点b3C9s,0.6791,67.91,3,10,6,good
uvh2zil455wi0dcdan51,g7R2j,知识点g7R2j,0.699,69.9,4,17,7,good
uvh2zil455wi0dcdan51,k4W1c,知识点k4W1c,0.7591,75.91,1,5,4,good
uvh2zil455wi0dcdan51,m3D1v,知识点m3D1v,0.7689,76.89,11,29,21,good
uvh2zil455wi0dcdan51,r8S3g,知识点r8S3g,0.5522,55.22,4,8,3,medium
uvh2zil455wi0dcdan51,s8Y2f,知识点s8Y2f,0.5933,59.33,1,4,0,medium
uvh2zil455wi0dcdan51,t5V9e,知识点t5V9e,0.6765,67.65,5,23,10,good
uvh2zil455wi0dcdan51,y9W5d,知识点y9W5d,0.7474,74.74,11,28,17,good
wwh529n48kyjq1xe9h46,b3C9s,知识点b3C9s,0.793,79.3,2,4,4,good
wwh529n48kyjq1xe9h46,g7R2j,知识点g7R2j,0.7796,77.96,5,18,13,good
wwh529n48kyjq1xe9h46,k4W1c,知识点k4W1c,0.7988,79.88,1,1,1,good
wwh529n48kyjq1xe9h46,m3D1v,知识点m3D1v,0.6362,63.62,10,30,21,good
wwh529n48kyjq1xe9h46,r8S3g,知识点r8S3g,0.8018,80.18,5,17,8,good
wwh529n48kyjq1xe9h46,s8Y2f,知识点s8Y2f,0.7644,76.44,1,3,1,good
wwh529n48kyjq1xe9h46,t5V9e,知识点t5V9e,0.5745,57.45,4,14,8,medium
wwh529n48kyjq1xe9h46,y9W5d,知识点y9W5d,0.7552,75.52,7,12,9,good
o5lo8q4tb8yt0v8imkw4,b3C9s,知识点b3C9s,0.8297,82.97,3,6,4,good
o5lo8q4tb8yt0v8imkw4,g7R2j,知识点g7R2j,0.7527,75.27,5,15,10,good
o5lo8q4tb8yt0v8imkw4,k4W1c,知识点k4W1c,0.7984,79.84,1,2,2,good
o5lo8q4tb8yt0v8imkw4,m3D1v,知识点m3D1v,0.7199,71.99,11,34,20,good
o5lo8q4tb8yt0v8imkw4,r8S3g,知识点r8S3g,0.5011,50.11,4,10,1,medium
o5lo8q4tb8yt0v8imkw4,t5V9e,知识点t5V9e,0.6884,68.84,5,18,9,good
o5lo8q4tb8yt0v8imkw4,y9W5d,知识点y9W5d,0.6611,66.11,9,27,19,good
pr6b1twg5sgsrzek6adi,b3C9s,知识点b3C9s,0.6627,66.27,3,6,3,good
pr6b1twg5sgsrzek6adi,g7R2j,知识点g7R2j,0.7494,74.94,5,18,15,good
pr6b1twg5sgsrzek6adi,k4W1c,知识点k4W1c,0.7552,75.52,1,2,2,good
pr6b1twg5sgsrzek6adi,m3D1v,知识点m3D1v,0.7449,74.49,12,33,17,good
pr6b1twg5sgsrzek6adi,r8S3g,知识点r8S3g,0.4974,49.74,4,26,8,medium
pr6b1twg5sgsrzek6adi,s8Y2f,知识点s8Y2f,0.7104,71.04,1,4,3,good
pr6b1twg5sgsrzek6adi,t5V9e,知识点t5V9e,0.6804,68.04,5,15,8,good
pr6b1twg5sgsrzek6adi,y9W5d,知识点y9W5d,0.688,68.8,10,24,12,good
zeuj2ypen39p38d4m3oj,b3C9s,知识点b3C9s,0.6986,69.86,3,7,4,good
zeuj2ypen39p38d4m3oj,g7R2j,知识点g7R2j,0.6268,62.68,5,18,8,good
zeuj2ypen39p38d4m3oj,k4W1c,知识点k4W1c,0.6779,67.79,1,2,2,good
zeuj2ypen39p38d4m3oj,m3D1v,知识点m3D1v,0.7079,70.79,10,32,19,good
zeuj2ypen39p38d4m3oj,r8S3g,知识点r8S3g,0.5478,54.78,4,11,4,medium
zeuj2ypen39p38d4m3oj,s8Y2f,知识点s8Y2f,0.5962,59.62,1,2,0,medium
