student_ID,hour,count,percentage
f06c3ddb1a98713eeb32,5,2,1.18
f06c3ddb1a98713eeb32,6,10,5.88
f06c3ddb1a98713eeb32,7,7,4.12
f06c3ddb1a98713eeb32,8,24,14.12
f06c3ddb1a98713eeb32,9,28,16.47
f06c3ddb1a98713eeb32,10,2,1.18
f06c3ddb1a98713eeb32,11,2,1.18
f06c3ddb1a98713eeb32,12,6,3.53
f06c3ddb1a98713eeb32,13,20,11.76
f06c3ddb1a98713eeb32,14,19,11.18
f06c3ddb1a98713eeb32,15,6,3.53
f06c3ddb1a98713eeb32,16,0,0.0
f06c3ddb1a98713eeb32,17,0,0.0
f06c3ddb1a98713eeb32,18,0,0.0
f06c3ddb1a98713eeb32,19,0,0.0
f06c3ddb1a98713eeb32,20,0,0.0
f06c3ddb1a98713eeb32,21,0,0.0
f06c3ddb1a98713eeb32,22,0,0.0
f06c3ddb1a98713eeb32,23,0,0.0
bca2be7a89b9b36b45cc,0,0,0.0
bca2be7a89b9b36b45cc,1,0,0.0
bca2be7a89b9b36b45cc,2,22,14.19
bca2be7a89b9b36b45cc,3,6,3.87
bca2be7a89b9b36b45cc,4,0,0.0
bca2be7a89b9b36b45cc,5,11,7.1
bca2be7a89b9b36b45cc,6,3,1.94
bca2be7a89b9b36b45cc,7,2,1.29
bca2be7a89b9b36b45cc,8,6,3.87
bca2be7a89b9b36b45cc,9,20,12.9
bca2be7a89b9b36b45cc,10,5,3.23
bca2be7a89b9b36b45cc,11,20,12.9
bca2be7a89b9b36b45cc,12,10,6.45
bca2be7a89b9b36b45cc,13,8,5.16
bca2be7a89b9b36b45cc,14,12,7.74
bca2be7a89b9b36b45cc,15,29,18.71
bca2be7a89b9b36b45cc,16,1,0.65
bca2be7a89b9b36b45cc,17,0,0.0
bca2be7a89b9b36b45cc,18,0,0.0
bca2be7a89b9b36b45cc,19,0,0.0
bca2be7a89b9b36b45cc,20,0,0.0
bca2be7a89b9b36b45cc,21,0,0.0
bca2be7a89b9b36b45cc,22,0,0.0
bca2be7a89b9b36b45cc,23,0,0.0
f058870b1bc33e288e82,0,0,0.0
f058870b1bc33e288e82,1,0,0.0
f058870b1bc33e288e82,2,0,0.0
f058870b1bc33e288e82,3,0,0.0
f058870b1bc33e288e82,4,5,4.55
f058870b1bc33e288e82,5,3,2.73
f058870b1bc33e288e82,6,17,15.45
f058870b1bc33e288e82,7,15,13.64
f058870b1bc33e288e82,8,0,0.0
f058870b1bc33e288e82,9,0,0.0
f058870b1bc33e288e82,10,0,0.0
f058870b1bc33e288e82,11,10,9.09
f058870b1bc33e288e82,12,20,18.18
f058870b1bc33e288e82,13,25,22.73
f058870b1bc33e288e82,14,4,3.64
f058870b1bc33e288e82,15,11,10.0
f058870b1bc33e288e82,16,0,0.0
f058870b1bc33e288e82,17,0,0.0
f058870b1bc33e288e82,18,0,0.0
f058870b1bc33e288e82,19,0,0.0
f058870b1bc33e288e82,20,0,0.0
f058870b1bc33e288e82,21,0,0.0
f058870b1bc33e288e82,22,0,0.0
f058870b1bc33e288e82,23,0,0.0
a1fa76b5d99a411d6649,0,0,0.0
a1fa76b5d99a411d6649,1,0,0.0
a1fa76b5d99a411d6649,2,0,0.0
a1fa76b5d99a411d6649,3,0,0.0
a1fa76b5d99a411d6649,4,12,10.91
a1fa76b5d99a411d6649,5,9,8.18
a1fa76b5d99a411d6649,6,5,4.55
a1fa76b5d99a411d6649,7,1,0.91
a1fa76b5d99a411d6649,8,17,15.45
a1fa76b5d99a411d6649,9,5,4.55
a1fa76b5d99a411d6649,10,11,10.0
a1fa76b5d99a411d6649,11,11,10.0
a1fa76b5d99a411d6649,12,20,18.18
a1fa76b5d99a411d6649,13,13,11.82
a1fa76b5d99a411d6649,14,6,5.45
a1fa76b5d99a411d6649,15,0,0.0
a1fa76b5d99a411d6649,16,0,0.0
a1fa76b5d99a411d6649,17,0,0.0
a1fa76b5d99a411d6649,18,0,0.0
a1fa76b5d99a411d6649,19,0,0.0
a1fa76b5d99a411d6649,20,0,0.0
a1fa76b5d99a411d6649,21,0,0.0
a1fa76b5d99a411d6649,22,0,0.0
a1fa76b5d99a411d6649,23,0,0.0
79ea7a2f63285f2fe26b,0,1,0.77
79ea7a2f63285f2fe26b,1,1,0.77
79ea7a2f63285f2fe26b,2,3,2.31
79ea7a2f63285f2fe26b,3,3,2.31
79ea7a2f63285f2fe26b,4,4,3.08
79ea7a2f63285f2fe26b,5,1,0.77
79ea7a2f63285f2fe26b,6,7,5.38
79ea7a2f63285f2fe26b,7,4,3.08
79ea7a2f63285f2fe26b,8,11,8.46
79ea7a2f63285f2fe26b,9,24,18.46
79ea7a2f63285f2fe26b,10,10,7.69
79ea7a2f63285f2fe26b,11,2,1.54
79ea7a2f63285f2fe26b,12,0,0.0
79ea7a2f63285f2fe26b,13,22,16.92
79ea7a2f63285f2fe26b,14,25,19.23
79ea7a2f63285f2fe26b,15,7,5.38
79ea7a2f63285f2fe26b,16,5,3.85
79ea7a2f63285f2fe26b,17,0,0.0
79ea7a2f63285f2fe26b,18,0,0.0
79ea7a2f63285f2fe26b,19,0,0.0
79ea7a2f63285f2fe26b,20,0,0.0
79ea7a2f63285f2fe26b,21,0,0.0
79ea7a2f63285f2fe26b,22,0,0.0
79ea7a2f63285f2fe26b,23,0,0.0
54826f4abf592713d585,0,2,1.85
54826f4abf592713d585,1,0,0.0
54826f4abf592713d585,2,11,10.19
54826f4abf592713d585,3,5,4.63
54826f4abf592713d585,4,0,0.0
54826f4abf592713d585,5,0,0.0
54826f4abf592713d585,6,7,6.48
54826f4abf592713d585,7,4,3.7
54826f4abf592713d585,8,3,2.78
54826f4abf592713d585,9,3,2.78
54826f4abf592713d585,10,3,2.78
54826f4abf592713d585,11,9,8.33
54826f4abf592713d585,12,17,15.74
54826f4abf592713d585,13,4,3.7
54826f4abf592713d585,14,35,32.41
54826f4abf592713d585,15,5,4.63
54826f4abf592713d585,16,0,0.0
54826f4abf592713d585,17,0,0.0
54826f4abf592713d585,18,0,0.0
54826f4abf592713d585,19,0,0.0
54826f4abf592713d585,20,0,0.0
54826f4abf592713d585,21,0,0.0
54826f4abf592713d585,22,0,0.0
54826f4abf592713d585,23,0,0.0
e716574233e87591ff19,0,4,2.65
e716574233e87591ff19,1,0,0.0
e716574233e87591ff19,2,21,13.91
e716574233e87591ff19,3,8,5.3
e716574233e87591ff19,4,9,5.96
e716574233e87591ff19,5,4,2.65
e716574233e87591ff19,6,16,10.6
e716574233e87591ff19,7,4,2.65
e716574233e87591ff19,8,25,16.56
e716574233e87591ff19,9,1,0.66
e716574233e87591ff19,10,8,5.3
e716574233e87591ff19,11,12,7.95
e716574233e87591ff19,12,4,2.65
e716574233e87591ff19,13,23,15.23
e716574233e87591ff19,14,10,6.62
e716574233e87591ff19,15,2,1.32
e716574233e87591ff19,16,0,0.0
e716574233e87591ff19,17,0,0.0
e716574233e87591ff19,18,0,0.0
e716574233e87591ff19,19,0,0.0
e716574233e87591ff19,20,0,0.0
e716574233e87591ff19,21,0,0.0
e716574233e87591ff19,22,0,0.0
e716574233e87591ff19,23,0,0.0
bab3d23935ae4f8e798c,0,3,0.77
bab3d23935ae4f8e798c,1,5,1.29
bab3d23935ae4f8e798c,2,23,5.91
bab3d23935ae4f8e798c,3,16,4.11
bab3d23935ae4f8e798c,4,1,0.26
bab3d23935ae4f8e798c,5,21,5.4
bab3d23935ae4f8e798c,6,12,3.08
bab3d23935ae4f8e798c,7,37,9.51
bab3d23935ae4f8e798c,8,10,2.57
bab3d23935ae4f8e798c,9,5,1.29
bab3d23935ae4f8e798c,10,13,3.34
bab3d23935ae4f8e798c,11,19,4.88
bab3d23935ae4f8e798c,12,36,9.25
bab3d23935ae4f8e798c,13,84,21.59
bab3d23935ae4f8e798c,14,20,5.14
bab3d23935ae4f8e798c,15,28,7.2
bab3d23935ae4f8e798c,16,12,3.08
bab3d23935ae4f8e798c,17,4,1.03
bab3d23935ae4f8e798c,18,2,0.51
bab3d23935ae4f8e798c,19,3,0.77
bab3d23935ae4f8e798c,20,4,1.03
bab3d23935ae4f8e798c,21,4,1.03
bab3d23935ae4f8e798c,22,10,2.57
bab3d23935ae4f8e798c,23,17,4.37
d2403aa287eb869a170a,0,27,9.78
d2403aa287eb869a170a,1,5,1.81
d2403aa287eb869a170a,2,14,5.07
d2403aa287eb869a170a,3,11,3.99
d2403aa287eb869a170a,4,0,0.0
d2403aa287eb869a170a,5,3,1.09
d2403aa287eb869a170a,6,14,5.07
d2403aa287eb869a170a,7,5,1.81
d2403aa287eb869a170a,8,3,1.09
d2403aa287eb869a170a,9,24,8.7
d2403aa287eb869a170a,10,14,5.07
d2403aa287eb869a170a,11,11,3.99
d2403aa287eb869a170a,12,22,7.97
d2403aa287eb869a170a,13,40,14.49
d2403aa287eb869a170a,14,10,3.62
d2403aa287eb869a170a,15,34,12.32
d2403aa287eb869a170a,16,18,6.52
d2403aa287eb869a170a,17,0,0.0
d2403aa287eb869a170a,18,0,0.0
d2403aa287eb869a170a,19,0,0.0
d2403aa287eb869a170a,20,0,0.0
d2403aa287eb869a170a,21,0,0.0
d2403aa287eb869a170a,22,0,0.0
d2403aa287eb869a170a,23,21,7.61
ce1a32f22b91f4d81015,0,0,0.0
ce1a32f22b91f4d81015,1,0,0.0
ce1a32f22b91f4d81015,2,0,0.0
ce1a32f22b91f4d81015,3,2,1.47
ce1a32f22b91f4d81015,4,3,2.21
ce1a32f22b91f4d81015,5,10,7.35
ce1a32f22b91f4d81015,6,7,5.15
ce1a32f22b91f4d81015,7,8,5.88
ce1a32f22b91f4d81015,8,19,13.97
ce1a32f22b91f4d81015,9,17,12.5
ce1a32f22b91f4d81015,10,16,11.76
ce1a32f22b91f4d81015,11,14,10.29
ce1a32f22b91f4d81015,12,22,16.18
ce1a32f22b91f4d81015,13,10,7.35
ce1a32f22b91f4d81015,14,2,1.47
ce1a32f22b91f4d81015,15,5,3.68
ce1a32f22b91f4d81015,16,1,0.74
ce1a32f22b91f4d81015,17,0,0.0
ce1a32f22b91f4d81015,18,0,0.0
ce1a32f22b91f4d81015,19,0,0.0
ce1a32f22b91f4d81015,20,0,0.0
ce1a32f22b91f4d81015,21,0,0.0
ce1a32f22b91f4d81015,22,0,0.0
ce1a32f22b91f4d81015,23,0,0.0
d0a933a514028d777578,0,3,2.83
d0a933a514028d777578,1,0,0.0
d0a933a514028d777578,2,3,2.83
d0a933a514028d777578,3,12,11.32
d0a933a514028d777578,4,5,4.72
d0a933a514028d777578,5,9,8.49
d0a933a514028d777578,6,12,11.32
d0a933a514028d777578,7,4,3.77
d0a933a514028d777578,8,2,1.89
d0a933a514028d777578,9,12,11.32
d0a933a514028d777578,10,2,1.89
d0a933a514028d777578,11,8,7.55
d0a933a514028d777578,12,0,0.0
d0a933a514028d777578,13,3,2.83
d0a933a514028d777578,14,20,18.87
d0a933a514028d777578,15,11,10.38
d0a933a514028d777578,16,0,0.0
d0a933a514028d777578,17,0,0.0
d0a933a514028d777578,18,0,0.0
d0a933a514028d777578,19,0,0.0
d0a933a514028d777578,20,0,0.0
d0a933a514028d777578,21,0,0.0
d0a933a514028d777578,22,0,0.0
d0a933a514028d777578,23,0,0.0
81c4c46f19cb21d54bbb,0,0,0.0
81c4c46f19cb21d54bbb,1,3,3.37
81c4c46f19cb21d54bbb,2,4,4.49
81c4c46f19cb21d54bbb,3,4,4.49
81c4c46f19cb21d54bbb,4,0,0.0
81c4c46f19cb21d54bbb,5,11,12.36
81c4c46f19cb21d54bbb,6,12,13.48
81c4c46f19cb21d54bbb,7,9,10.11
81c4c46f19cb21d54bbb,8,7,7.87
81c4c46f19cb21d54bbb,9,3,3.37
81c4c46f19cb21d54bbb,10,11,12.36
81c4c46f19cb21d54bbb,11,14,15.73
81c4c46f19cb21d54bbb,12,9,10.11
81c4c46f19cb21d54bbb,13,2,2.25
81c4c46f19cb21d54bbb,14,0,0.0
81c4c46f19cb21d54bbb,15,0,0.0
81c4c46f19cb21d54bbb,16,0,0.0
81c4c46f19cb21d54bbb,17,0,0.0
81c4c46f19cb21d54bbb,18,0,0.0
81c4c46f19cb21d54bbb,19,0,0.0
81c4c46f19cb21d54bbb,20,0,0.0
81c4c46f19cb21d54bbb,21,0,0.0
81c4c46f19cb21d54bbb,22,0,0.0
81c4c46f19cb21d54bbb,23,0,0.0
876aca2b8ce1958ea773,0,0,0.0
876aca2b8ce1958ea773,1,6,1.79
876aca2b8ce1958ea773,2,42,12.54
876aca2b8ce1958ea773,3,40,11.94
876aca2b8ce1958ea773,4,20,5.97
876aca2b8ce1958ea773,5,30,8.96
876aca2b8ce1958ea773,6,32,9.55
876aca2b8ce1958ea773,7,3,0.9
876aca2b8ce1958ea773,8,4,1.19
876aca2b8ce1958ea773,9,8,2.39
876aca2b8ce1958ea773,10,4,1.19
876aca2b8ce1958ea773,11,17,5.07
876aca2b8ce1958ea773,12,33,9.85
876aca2b8ce1958ea773,13,28,8.36
876aca2b8ce1958ea773,14,34,10.15
876aca2b8ce1958ea773,15,31,9.25
876aca2b8ce1958ea773,16,3,0.9
876aca2b8ce1958ea773,17,0,0.0
876aca2b8ce1958ea773,18,0,0.0
876aca2b8ce1958ea773,19,0,0.0
876aca2b8ce1958ea773,20,0,0.0
876aca2b8ce1958ea773,21,0,0.0
876aca2b8ce1958ea773,22,0,0.0
876aca2b8ce1958ea773,23,0,0.0
c57c5ca2df494f27ca64,0,1,0.79
c57c5ca2df494f27ca64,1,1,0.79
c57c5ca2df494f27ca64,2,4,3.15
c57c5ca2df494f27ca64,3,3,2.36
c57c5ca2df494f27ca64,4,4,3.15
c57c5ca2df494f27ca64,5,3,2.36
c57c5ca2df494f27ca64,6,21,16.54
c57c5ca2df494f27ca64,7,3,2.36
c57c5ca2df494f27ca64,8,6,4.72
c57c5ca2df494f27ca64,9,0,0.0
c57c5ca2df494f27ca64,10,3,2.36
c57c5ca2df494f27ca64,11,18,14.17
c57c5ca2df494f27ca64,12,25,19.69
c57c5ca2df494f27ca64,13,3,2.36
c57c5ca2df494f27ca64,14,6,4.72
c57c5ca2df494f27ca64,15,24,18.9
c57c5ca2df494f27ca64,16,2,1.57
c57c5ca2df494f27ca64,17,0,0.0
c57c5ca2df494f27ca64,18,0,0.0
c57c5ca2df494f27ca64,19,0,0.0
c57c5ca2df494f27ca64,20,0,0.0
c57c5ca2df494f27ca64,21,0,0.0
c57c5ca2df494f27ca64,22,0,0.0
c57c5ca2df494f27ca64,23,0,0.0
64d1d58d40bca568347c,0,0,0.0
64d1d58d40bca568347c,1,0,0.0
64d1d58d40bca568347c,2,8,6.67
64d1d58d40bca568347c,3,9,7.5
64d1d58d40bca568347c,4,0,0.0
64d1d58d40bca568347c,5,9,7.5
64d1d58d40bca568347c,6,16,13.33
64d1d58d40bca568347c,7,0,0.0
64d1d58d40bca568347c,8,16,13.33
64d1d58d40bca568347c,9,8,6.67
64d1d58d40bca568347c,10,16,13.33
64d1d58d40bca568347c,11,16,13.33
64d1d58d40bca568347c,12,5,4.17
64d1d58d40bca568347c,13,4,3.33
64d1d58d40bca568347c,14,12,10.0
64d1d58d40bca568347c,15,1,0.83
64d1d58d40bca568347c,16,0,0.0
64d1d58d40bca568347c,17,0,0.0
64d1d58d40bca568347c,18,0,0.0
64d1d58d40bca568347c,19,0,0.0
64d1d58d40bca568347c,20,0,0.0
64d1d58d40bca568347c,21,0,0.0
64d1d58d40bca568347c,22,0,0.0
64d1d58d40bca568347c,23,0,0.0
75c2677c8d156032e303,0,8,2.57
75c2677c8d156032e303,1,15,4.82
75c2677c8d156032e303,2,36,11.58
75c2677c8d156032e303,3,54,17.36
75c2677c8d156032e303,4,3,0.96
75c2677c8d156032e303,5,25,8.04
75c2677c8d156032e303,6,9,2.89
75c2677c8d156032e303,7,27,8.68
75c2677c8d156032e303,8,27,8.68
75c2677c8d156032e303,9,11,3.54
75c2677c8d156032e303,10,14,4.5
75c2677c8d156032e303,11,2,0.64
75c2677c8d156032e303,12,4,1.29
75c2677c8d156032e303,13,18,5.79
75c2677c8d156032e303,14,44,14.15
75c2677c8d156032e303,15,11,3.54
75c2677c8d156032e303,16,0,0.0
75c2677c8d156032e303,17,0,0.0
75c2677c8d156032e303,18,0,0.0
75c2677c8d156032e303,19,0,0.0
75c2677c8d156032e303,20,0,0.0
75c2677c8d156032e303,21,0,0.0
75c2677c8d156032e303,22,0,0.0
75c2677c8d156032e303,23,3,0.96
b345ecad87a7fbac77ce,0,5,2.03
b345ecad87a7fbac77ce,1,18,7.32
b345ecad87a7fbac77ce,2,9,3.66
b345ecad87a7fbac77ce,3,21,8.54
b345ecad87a7fbac77ce,4,0,0.0
b345ecad87a7fbac77ce,5,3,1.22
b345ecad87a7fbac77ce,6,32,13.01
b345ecad87a7fbac77ce,7,10,4.07
b345ecad87a7fbac77ce,8,9,3.66
b345ecad87a7fbac77ce,9,0,0.0
b345ecad87a7fbac77ce,10,31,12.6
b345ecad87a7fbac77ce,11,27,10.98
b345ecad87a7fbac77ce,12,10,4.07
b345ecad87a7fbac77ce,13,13,5.28
b345ecad87a7fbac77ce,14,35,14.23
b345ecad87a7fbac77ce,15,14,5.69
b345ecad87a7fbac77ce,16,0,0.0
b345ecad87a7fbac77ce,17,0,0.0
b345ecad87a7fbac77ce,18,0,0.0
b345ecad87a7fbac77ce,19,0,0.0
b345ecad87a7fbac77ce,20,0,0.0
b345ecad87a7fbac77ce,21,0,0.0
b345ecad87a7fbac77ce,22,0,0.0
b345ecad87a7fbac77ce,23,9,3.66
360820d6620d17d1b48b,0,0,0.0
360820d6620d17d1b48b,1,3,1.52
360820d6620d17d1b48b,2,1,0.51
360820d6620d17d1b48b,3,3,1.52
360820d6620d17d1b48b,4,7,3.54
360820d6620d17d1b48b,5,12,6.06
360820d6620d17d1b48b,6,6,3.03
360820d6620d17d1b48b,7,4,2.02
360820d6620d17d1b48b,8,7,3.54
360820d6620d17d1b48b,9,30,15.15
360820d6620d17d1b48b,10,10,5.05
360820d6620d17d1b48b,11,9,4.55
360820d6620d17d1b48b,12,16,8.08
360820d6620d17d1b48b,13,32,16.16
360820d6620d17d1b48b,14,32,16.16
360820d6620d17d1b48b,15,20,10.1
360820d6620d17d1b48b,16,0,0.0
360820d6620d17d1b48b,17,0,0.0
360820d6620d17d1b48b,18,0,0.0
360820d6620d17d1b48b,19,0,0.0
360820d6620d17d1b48b,20,0,0.0
360820d6620d17d1b48b,21,0,0.0
360820d6620d17d1b48b,22,2,1.01
360820d6620d17d1b48b,23,4,2.02
7086b49d3d6c2cf79c1a,0,0,0.0
7086b49d3d6c2cf79c1a,1,0,0.0
7086b49d3d6c2cf79c1a,2,4,4.08
7086b49d3d6c2cf79c1a,3,2,2.04
7086b49d3d6c2cf79c1a,4,6,6.12
7086b49d3d6c2cf79c1a,5,0,0.0
7086b49d3d6c2cf79c1a,6,5,5.1
7086b49d3d6c2cf79c1a,7,1,1.02
7086b49d3d6c2cf79c1a,8,4,4.08
7086b49d3d6c2cf79c1a,9,3,3.06
7086b49d3d6c2cf79c1a,10,15,15.31
7086b49d3d6c2cf79c1a,11,10,10.2
7086b49d3d6c2cf79c1a,12,22,22.45
7086b49d3d6c2cf79c1a,13,17,17.35
7086b49d3d6c2cf79c1a,14,9,9.18
7086b49d3d6c2cf79c1a,15,0,0.0
7086b49d3d6c2cf79c1a,16,0,0.0
7086b49d3d6c2cf79c1a,17,0,0.0
7086b49d3d6c2cf79c1a,18,0,0.0
7086b49d3d6c2cf79c1a,19,0,0.0
7086b49d3d6c2cf79c1a,20,0,0.0
7086b49d3d6c2cf79c1a,21,0,0.0
7086b49d3d6c2cf79c1a,22,0,0.0
7086b49d3d6c2cf79c1a,23,0,0.0
cac3f85073c947532796,0,3,1.44
cac3f85073c947532796,1,12,5.77
cac3f85073c947532796,2,11,5.29
cac3f85073c947532796,3,15,7.21
cac3f85073c947532796,4,5,2.4
cac3f85073c947532796,5,3,1.44
cac3f85073c947532796,6,23,11.06
cac3f85073c947532796,7,13,6.25
cac3f85073c947532796,8,10,4.81
cac3f85073c947532796,9,14,6.73
cac3f85073c947532796,10,12,5.77
cac3f85073c947532796,11,17,8.17
cac3f85073c947532796,12,21,10.1
cac3f85073c947532796,13,26,12.5
cac3f85073c947532796,14,13,6.25
cac3f85073c947532796,15,8,3.85
cac3f85073c947532796,16,2,0.96
cac3f85073c947532796,17,0,0.0
cac3f85073c947532796,18,0,0.0
cac3f85073c947532796,19,0,0.0
cac3f85073c947532796,20,0,0.0
cac3f85073c947532796,21,0,0.0
cac3f85073c947532796,22,0,0.0
cac3f85073c947532796,23,0,0.0
e37bbe9fe37f92b785d9,0,5,2.72
e37bbe9fe37f92b785d9,1,15,8.15
e37bbe9fe37f92b785d9,2,5,2.72
e37bbe9fe37f92b785d9,3,6,3.26
e37bbe9fe37f92b785d9,4,6,3.26
e37bbe9fe37f92b785d9,5,5,2.72
e37bbe9fe37f92b785d9,6,11,5.98
e37bbe9fe37f92b785d9,7,12,6.52
e37bbe9fe37f92b785d9,8,22,11.96
e37bbe9fe37f92b785d9,9,15,8.15
e37bbe9fe37f92b785d9,10,8,4.35
e37bbe9fe37f92b785d9,11,4,2.17
e37bbe9fe37f92b785d9,12,6,3.26
e37bbe9fe37f92b785d9,13,11,5.98
e37bbe9fe37f92b785d9,14,50,27.17
e37bbe9fe37f92b785d9,15,1,0.54
e37bbe9fe37f92b785d9,16,0,0.0
e37bbe9fe37f92b785d9,17,0,0.0
e37bbe9fe37f92b785d9,18,0,0.0
e37bbe9fe37f92b785d9,19,0,0.0
e37bbe9fe37f92b785d9,20,0,0.0
e37bbe9fe37f92b785d9,21,0,0.0
e37bbe9fe37f92b785d9,22,0,0.0
e37bbe9fe37f92b785d9,23,2,1.09
0a8736f6520cea837d94,0,0,0.0
0a8736f6520cea837d94,1,28,12.84
0a8736f6520cea837d94,2,9,4.13
0a8736f6520cea837d94,3,14,6.42
0a8736f6520cea837d94,4,12,5.5
0a8736f6520cea837d94,5,10,4.59
0a8736f6520cea837d94,6,23,10.55
0a8736f6520cea837d94,7,14,6.42
0a8736f6520cea837d94,8,39,17.89
0a8736f6520cea837d94,9,15,6.88
0a8736f6520cea837d94,10,16,7.34
0a8736f6520cea837d94,11,20,9.17
0a8736f6520cea837d94,12,5,2.29
0a8736f6520cea837d94,13,8,3.67
0a8736f6520cea837d94,14,0,0.0
0a8736f6520cea837d94,15,0,0.0
0a8736f6520cea837d94,16,0,0.0
0a8736f6520cea837d94,17,0,0.0
0a8736f6520cea837d94,18,0,0.0
0a8736f6520cea837d94,19,0,0.0
0a8736f6520cea837d94,20,0,0.0
0a8736f6520cea837d94,21,0,0.0
0a8736f6520cea837d94,22,0,0.0
0a8736f6520cea837d94,23,5,2.29
37ae91c472189108a737,0,0,0.0
37ae91c472189108a737,1,0,0.0
37ae91c472189108a737,2,0,0.0
37ae91c472189108a737,3,19,24.05
37ae91c472189108a737,4,0,0.0
37ae91c472189108a737,5,0,0.0
37ae91c472189108a737,6,12,15.19
37ae91c472189108a737,7,5,6.33
37ae91c472189108a737,8,23,29.11
37ae91c472189108a737,9,1,1.27
37ae91c472189108a737,10,0,0.0
37ae91c472189108a737,11,6,7.59
37ae91c472189108a737,12,1,1.27
37ae91c472189108a737,13,2,2.53
37ae91c472189108a737,14,2,2.53
37ae91c472189108a737,15,8,10.13
37ae91c472189108a737,16,0,0.0
37ae91c472189108a737,17,0,0.0
37ae91c472189108a737,18,0,0.0
37ae91c472189108a737,19,0,0.0
37ae91c472189108a737,20,0,0.0
37ae91c472189108a737,21,0,0.0
37ae91c472189108a737,22,0,0.0
37ae91c472189108a737,23,0,0.0
488934d01a504bc212b4,0,0,0.0
488934d01a504bc212b4,1,1,1.25
488934d01a504bc212b4,2,2,2.5
488934d01a504bc212b4,3,8,10.0
488934d01a504bc212b4,4,9,11.25
488934d01a504bc212b4,5,0,0.0
488934d01a504bc212b4,6,0,0.0
488934d01a504bc212b4,7,10,12.5
488934d01a504bc212b4,8,6,7.5
488934d01a504bc212b4,9,2,2.5
488934d01a504bc212b4,10,15,18.75
488934d01a504bc212b4,11,9,11.25
488934d01a504bc212b4,12,5,6.25
488934d01a504bc212b4,13,3,3.75
488934d01a504bc212b4,14,5,6.25
488934d01a504bc212b4,15,4,5.0
488934d01a504bc212b4,16,1,1.25
488934d01a504bc212b4,17,0,0.0
488934d01a504bc212b4,18,0,0.0
488934d01a504bc212b4,19,0,0.0
488934d01a504bc212b4,20,0,0.0
488934d01a504bc212b4,21,0,0.0
488934d01a504bc212b4,22,0,0.0
488934d01a504bc212b4,23,0,0.0
545eb6c8154273344669,0,5,3.62
545eb6c8154273344669,1,6,4.35
545eb6c8154273344669,2,8,5.8
545eb6c8154273344669,3,13,9.42
545eb6c8154273344669,4,0,0.0
545eb6c8154273344669,5,13,9.42
545eb6c8154273344669,6,3,2.17
545eb6c8154273344669,7,1,0.72
545eb6c8154273344669,8,4,2.9
545eb6c8154273344669,9,1,0.72
545eb6c8154273344669,10,12,8.7
545eb6c8154273344669,11,11,7.97
545eb6c8154273344669,12,17,12.32
545eb6c8154273344669,13,7,5.07
545eb6c8154273344669,14,28,20.29
545eb6c8154273344669,15,8,5.8
545eb6c8154273344669,16,1,0.72
545eb6c8154273344669,17,0,0.0
545eb6c8154273344669,18,0,0.0
545eb6c8154273344669,19,0,0.0
545eb6c8154273344669,20,0,0.0
545eb6c8154273344669,21,0,0.0
545eb6c8154273344669,22,0,0.0
545eb6c8154273344669,23,0,0.0
22ae866c664a147f9971,0,2,2.53
22ae866c664a147f9971,1,1,1.27
22ae866c664a147f9971,2,2,2.53
22ae866c664a147f9971,3,2,2.53
22ae866c664a147f9971,4,0,0.0
22ae866c664a147f9971,5,1,1.27
22ae866c664a147f9971,6,5,6.33
22ae866c664a147f9971,7,8,10.13
22ae866c664a147f9971,8,8,10.13
22ae866c664a147f9971,9,3,3.8
22ae866c664a147f9971,10,20,25.32
22ae866c664a147f9971,11,10,12.66
22ae866c664a147f9971,12,4,5.06
22ae866c664a147f9971,13,7,8.86
22ae866c664a147f9971,14,6,7.59
22ae866c664a147f9971,15,0,0.0
22ae866c664a147f9971,16,0,0.0
22ae866c664a147f9971,17,0,0.0
22ae866c664a147f9971,18,0,0.0
22ae866c664a147f9971,19,0,0.0
22ae866c664a147f9971,20,0,0.0
22ae866c664a147f9971,21,0,0.0
22ae866c664a147f9971,22,0,0.0
22ae866c664a147f9971,23,0,0.0
86215294b080f19af22f,0,0,0.0
86215294b080f19af22f,1,2,1.34
86215294b080f19af22f,2,0,0.0
86215294b080f19af22f,3,0,0.0
86215294b080f19af22f,4,8,5.37
86215294b080f19af22f,5,11,7.38
86215294b080f19af22f,6,13,8.72
86215294b080f19af22f,7,9,6.04
86215294b080f19af22f,8,15,10.07
86215294b080f19af22f,9,13,8.72
86215294b080f19af22f,10,0,0.0
86215294b080f19af22f,11,1,0.67
86215294b080f19af22f,12,4,2.68
86215294b080f19af22f,13,25,16.78
86215294b080f19af22f,14,39,26.17
86215294b080f19af22f,15,9,6.04
86215294b080f19af22f,16,0,0.0
86215294b080f19af22f,17,0,0.0
86215294b080f19af22f,18,0,0.0
86215294b080f19af22f,19,0,0.0
86215294b080f19af22f,20,0,0.0
86215294b080f19af22f,21,0,0.0
86215294b080f19af22f,22,0,0.0
86215294b080f19af22f,23,0,0.0
1e25b47eaef62694a236,0,1,0.92
1e25b47eaef62694a236,1,33,30.28
1e25b47eaef62694a236,2,0,0.0
1e25b47eaef62694a236,3,0,0.0
1e25b47eaef62694a236,4,0,0.0
1e25b47eaef62694a236,5,0,0.0
1e25b47eaef62694a236,6,9,8.26
1e25b47eaef62694a236,7,0,0.0
