student_ID,month,submit_count,question_count,correct_count,correct_ratio,correct_percentage
6002b9ec0f4ad0b281cf,2023-10,19,9,13,0.6842,68.42
6002b9ec0f4ad0b281cf,2023-11,63,23,54,0.8571,85.71
6002b9ec0f4ad0b281cf,2023-12,24,8,17,0.7083,70.83
0b8bea274b24847526b7,2023-10,31,9,15,0.4839,48.39
0b8bea274b24847526b7,2023-11,16,15,16,1.0,100.0
0b8bea274b24847526b7,2023-12,26,14,14,0.5385,53.85
f7a14eb1e15ceeea955c,2023-10,70,25,55,0.7857,78.57
f7a14eb1e15ceeea955c,2023-11,38,13,28,0.7368,73.68
f7a14eb1e15ceeea955c,2023-12,22,4,19,0.8636,86.36
68c45e933c2dc939e7c9,2023-10,41,17,28,0.6829,68.29
68c45e933c2dc939e7c9,2023-11,68,16,57,0.8382,83.82
68c45e933c2dc939e7c9,2023-12,50,6,46,0.92,92.0
a5966200ae4d58200438,2023-10,23,10,21,0.913,91.3
a5966200ae4d58200438,2023-11,52,24,45,0.8654,86.54
a5966200ae4d58200438,2023-12,35,7,27,0.7714,77.14
6e8118d5ad3c7093b869,2023-10,31,10,13,0.4194,41.94
6e8118d5ad3c7093b869,2023-11,44,20,43,0.9773,97.73
6e8118d5ad3c7093b869,2023-12,36,14,34,0.9444,94.44
2f3c37735e817244e646,2023-10,22,13,14,0.6364,63.64
2f3c37735e817244e646,2023-11,32,17,16,0.5,50.0
2f3c37735e817244e646,2023-12,25,14,15,0.6,60.0
95889f5d20e344714084,2023-10,71,11,11,0.1549,15.49
95889f5d20e344714084,2023-11,68,22,28,0.4118,41.18
95889f5d20e344714084,2023-12,15,6,6,0.4,40.0
1329b6cf41debecda787,2023-09,5,4,4,0.8,80.0
1329b6cf41debecda787,2023-10,12,9,12,1.0,100.0
1329b6cf41debecda787,2023-11,53,25,50,0.9434,94.34
1329b6cf41debecda787,2023-12,28,3,25,0.8929,89.29
cb2fbb322cc30a8b8fef,2023-10,15,5,5,0.3333,33.33
cb2fbb322cc30a8b8fef,2023-11,103,19,58,0.5631,56.31
cb2fbb322cc30a8b8fef,2023-12,24,15,16,0.6667,66.67
daf693769d8638a22ee9,2023-10,51,32,43,0.8431,84.31
daf693769d8638a22ee9,2023-11,23,8,18,0.7826,78.26
daf693769d8638a22ee9,2023-12,20,3,20,1.0,100.0
da2199a7da15995db5ff,2023-10,59,31,42,0.7119,71.19
da2199a7da15995db5ff,2023-11,23,6,21,0.913,91.3
da2199a7da15995db5ff,2023-12,13,4,13,1.0,100.0
460fa4961434cf281423,2023-09,2,1,0,0.0,0.0
460fa4961434cf281423,2023-10,60,23,45,0.75,75.0
460fa4961434cf281423,2023-11,40,11,26,0.65,65.0
460fa4961434cf281423,2023-12,23,8,20,0.8696,86.96
18654732ca312afc173f,2023-09,21,9,17,0.8095,80.95
18654732ca312afc173f,2023-10,152,30,136,0.8947,89.47
18654732ca312afc173f,2023-11,3,2,3,1.0,100.0
7c3fa9ed66d940d49692,2023-10,154,32,92,0.5974,59.74
7c3fa9ed66d940d49692,2023-11,6,4,6,1.0,100.0
7c3fa9ed66d940d49692,2023-12,9,4,9,1.0,100.0
6486c0664d217470d126,2023-09,1,1,0,0.0,0.0
6486c0664d217470d126,2023-10,22,14,16,0.7273,72.73
6486c0664d217470d126,2023-11,35,25,35,1.0,100.0
6486c0664d217470d126,2023-12,18,2,18,1.0,100.0
af8dedf6ecb4605a09fa,2023-10,62,23,48,0.7742,77.42
af8dedf6ecb4605a09fa,2023-11,91,13,76,0.8352,83.52
af8dedf6ecb4605a09fa,2023-12,41,10,38,0.9268,92.68
d2e033f11edce44fea3d,2023-09,6,4,4,0.6667,66.67
d2e033f11edce44fea3d,2023-10,17,11,16,0.9412,94.12
d2e033f11edce44fea3d,2023-11,31,15,23,0.7419,74.19
d2e033f11edce44fea3d,2023-12,19,10,17,0.8947,89.47
c955c51bfd07134bc831,2023-10,31,19,24,0.7742,77.42
c955c51bfd07134bc831,2023-11,39,13,33,0.8462,84.62
c955c51bfd07134bc831,2023-12,24,10,20,0.8333,83.33
906ffe092972df38360a,2023-10,74,31,42,0.5676,56.76
906ffe092972df38360a,2023-11,15,9,13,0.8667,86.67
e6c8ce7f4d7b0b4ca4a6,2023-10,69,21,37,0.5362,53.62
e6c8ce7f4d7b0b4ca4a6,2023-11,26,12,20,0.7692,76.92
e6c8ce7f4d7b0b4ca4a6,2023-12,17,8,11,0.6471,64.71
5a8cce5abee961fc77f3,2023-10,26,9,24,0.9231,92.31
5a8cce5abee961fc77f3,2023-11,31,15,26,0.8387,83.87
5a8cce5abee961fc77f3,2023-12,38,16,28,0.7368,73.68
0c670262b3941d307600,2023-10,26,11,19,0.7308,73.08
0c670262b3941d307600,2023-11,47,17,23,0.4894,48.94
0c670262b3941d307600,2023-12,33,14,18,0.5455,54.55
7d882daa0b4d418d1d0c,2023-10,23,18,22,0.9565,95.65
7d882daa0b4d418d1d0c,2023-11,50,14,44,0.88,88.0
7d882daa0b4d418d1d0c,2023-12,57,8,48,0.8421,84.21
d33a15d480f68c6ec82f,2023-10,19,12,16,0.8421,84.21
d33a15d480f68c6ec82f,2023-11,51,19,43,0.8431,84.31
d33a15d480f68c6ec82f,2023-12,15,8,13,0.8667,86.67
db2418c575c0a4f7239d,2023-09,28,5,6,0.2143,21.43
db2418c575c0a4f7239d,2023-10,63,20,53,0.8413,84.13
db2418c575c0a4f7239d,2023-11,30,11,28,0.9333,93.33
db2418c575c0a4f7239d,2023-12,2,2,2,1.0,100.0
8f98bfcea1b9f0dba97e,2023-09,26,18,22,0.8462,84.62
8f98bfcea1b9f0dba97e,2023-10,65,26,58,0.8923,89.23
8f98bfcea1b9f0dba97e,2023-12,2,2,2,1.0,100.0
5d580a610c7f8114eb5c,2023-10,28,14,16,0.5714,57.14
5d580a610c7f8114eb5c,2023-11,31,18,30,0.9677,96.77
5d580a610c7f8114eb5c,2023-12,18,9,17,0.9444,94.44
5c33bb784bb99763ed74,2023-09,6,4,5,0.8333,83.33
5c33bb784bb99763ed74,2023-10,44,15,40,0.9091,90.91
5c33bb784bb99763ed74,2023-11,21,6,18,0.8571,85.71
5c33bb784bb99763ed74,2023-12,30,14,14,0.4667,46.67
058c03d945c4ae0978a0,2023-10,12,10,12,1.0,100.0
058c03d945c4ae0978a0,2023-11,7,7,7,1.0,100.0
058c03d945c4ae0978a0,2023-12,50,21,47,0.94,94.0
bfc3a5cb3b9c29f08176,2023-10,70,22,39,0.5571,55.71
bfc3a5cb3b9c29f08176,2023-11,73,11,53,0.726,72.6
bfc3a5cb3b9c29f08176,2023-12,35,5,19,0.5429,54.29
a4bfb84ab74e59389e7a,2023-10,71,19,34,0.4789,47.89
a4bfb84ab74e59389e7a,2023-11,109,14,80,0.7339,73.39
a4bfb84ab74e59389e7a,2023-12,48,8,19,0.3958,39.58
152a0c17daaaa4e65e14,2023-10,29,14,20,0.6897,68.97
152a0c17daaaa4e65e14,2023-11,56,15,53,0.9464,94.64
152a0c17daaaa4e65e14,2023-12,14,9,13,0.9286,92.86
ee1ef9674f9e0bfca48b,2023-10,23,11,14,0.6087,60.87
ee1ef9674f9e0bfca48b,2023-11,19,10,10,0.5263,52.63
ee1ef9674f9e0bfca48b,2023-12,20,19,19,0.95,95.0
977ece9de941d85308ac,2023-10,149,15,33,0.2215,22.15
977ece9de941d85308ac,2023-11,14,11,11,0.7857,78.57
977ece9de941d85308ac,2023-12,14,12,14,1.0,100.0
15ab118362ecbbd03b52,2023-10,19,9,13,0.6842,68.42
15ab118362ecbbd03b52,2023-11,39,14,34,0.8718,87.18
15ab118362ecbbd03b52,2023-12,35,20,35,1.0,100.0
f47eab262dd5809d4d60,2023-10,13,9,13,1.0,100.0
f47eab262dd5809d4d60,2023-11,54,21,25,0.463,46.3
f47eab262dd5809d4d60,2023-12,30,8,30,1.0,100.0
5fbaf8a0f524358778bb,2023-10,27,10,21,0.7778,77.78
5fbaf8a0f524358778bb,2023-11,56,21,51,0.9107,91.07
5fbaf8a0f524358778bb,2023-12,31,10,28,0.9032,90.32
3267b84814316e2fa25e,2023-10,48,9,25,0.5208,52.08
3267b84814316e2fa25e,2023-11,65,21,50,0.7692,76.92
3267b84814316e2fa25e,2023-12,21,8,18,0.8571,85.71
f82461b84c9c48a36613,2023-10,20,9,13,0.65,65.0
f82461b84c9c48a36613,2023-11,57,21,48,0.8421,84.21
f82461b84c9c48a36613,2023-12,29,9,27,0.931,93.1
981cf48df067d975675b,2023-10,23,9,13,0.5652,56.52
981cf48df067d975675b,2023-11,66,21,55,0.8333,83.33
981cf48df067d975675b,2023-12,30,10,30,1.0,100.0
bd099a9fd29545e3766a,2023-10,15,9,11,0.7333,73.33
bd099a9fd29545e3766a,2023-11,27,14,21,0.7778,77.78
bd099a9fd29545e3766a,2023-12,27,15,25,0.9259,92.59
9d030ebc092b353b9906,2023-10,24,9,21,0.875,87.5
9d030ebc092b353b9906,2023-11,36,21,31,0.8611,86.11
9d030ebc092b353b9906,2023-12,28,8,25,0.8929,89.29
37905cfdcd105683aaf4,2023-10,28,7,17,0.6071,60.71
37905cfdcd105683aaf4,2023-11,66,20,34,0.5152,51.52
37905cfdcd105683aaf4,2023-12,27,13,15,0.5556,55.56
xy7cro773yqyoblucwkp,2023-10,44,20,33,0.75,75.0
xy7cro773yqyoblucwkp,2023-11,24,16,15,0.625,62.5
xy7cro773yqyoblucwkp,2023-12,26,13,17,0.6538,65.38
3qvqfnzdg358mord1cku,2023-09,4,4,3,0.75,75.0
3qvqfnzdg358mord1cku,2023-10,37,18,23,0.6216,62.16
3qvqfnzdg358mord1cku,2023-11,40,19,29,0.725,72.5
3qvqfnzdg358mord1cku,2023-12,20,10,16,0.8,80.0
awxiqzybhp95e08qx1h5,2023-09,2,2,1,0.5,50.0
awxiqzybhp95e08qx1h5,2023-10,24,14,10,0.4167,41.67
awxiqzybhp95e08qx1h5,2023-11,34,19,27,0.7941,79.41
awxiqzybhp95e08qx1h5,2023-12,26,14,20,0.7692,76.92
dgoapkg9vpnafks22kx4,2023-10,40,23,28,0.7,70.0
dgoapkg9vpnafks22kx4,2023-11,48,19,36,0.75,75.0
dgoapkg9vpnafks22kx4,2023-12,23,8,21,0.913,91.3
2jvnsh0veb6qnn3uv6i8,2023-09,3,3,3,1.0,100.0
2jvnsh0veb6qnn3uv6i8,2023-10,46,18,29,0.6304,63.04
2jvnsh0veb6qnn3uv6i8,2023-11,40,21,27,0.675,67.5
2jvnsh0veb6qnn3uv6i8,2023-12,23,10,16,0.6957,69.57
553l2g7kpifbvn82knxk,2023-09,2,2,2,1.0,100.0
553l2g7kpifbvn82knxk,2023-10,38,19,27,0.7105,71.05
553l2g7kpifbvn82knxk,2023-11,42,19,32,0.7619,76.19
553l2g7kpifbvn82knxk,2023-12,26,13,21,0.8077,80.77
58n0dsxyyqnriomw67id,2023-09,2,2,2,1.0,100.0
58n0dsxyyqnriomw67id,2023-10,38,15,24,0.6316,63.16
58n0dsxyyqnriomw67id,2023-11,40,21,31,0.775,77.5
58n0dsxyyqnriomw67id,2023-12,25,11,18,0.72,72.0
58n0dsxyyqnriomw67id,2024-01,1,1,1,1.0,100.0
x8hldszj3z40bgxl4mci,2023-09,1,1,0,0.0,0.0
x8hldszj3z40bgxl4mci,2023-10,55,21,30,0.5455,54.55
x8hldszj3z40bgxl4mci,2023-11,35,17,28,0.8,80.0
x8hldszj3z40bgxl4mci,2023-12,30,16,24,0.8,80.0
putb7ja6dwpdag4bwvnj,2023-09,1,1,1,1.0,100.0
putb7ja6dwpdag4bwvnj,2023-10,30,15,19,0.6333,63.33
putb7ja6dwpdag4bwvnj,2023-11,42,18,31,0.7381,73.81
putb7ja6dwpdag4bwvnj,2023-12,24,13,19,0.7917,79.17
3m4gx52iq3mwqdycm8mm,2023-10,47,20,25,0.5319,53.19
3m4gx52iq3mwqdycm8mm,2023-11,43,22,36,0.8372,83.72
3m4gx52iq3mwqdycm8mm,2023-12,29,16,24,0.8276,82.76
2zfdinkl7qrn0o62tlp4,2023-09,1,1,1,1.0,100.0
2zfdinkl7qrn0o62tlp4,2023-10,42,17,28,0.6667,66.67
2zfdinkl7qrn0o62tlp4,2023-11,31,17,24,0.7742,77.42
2zfdinkl7qrn0o62tlp4,2023-12,21,13,17,0.8095,80.95
2zfdinkl7qrn0o62tlp4,2024-01,1,1,1,1.0,100.0
rd32gyblqsfn03xatnmt,2023-09,2,2,2,1.0,100.0
rd32gyblqsfn03xatnmt,2023-10,49,16,32,0.6531,65.31
rd32gyblqsfn03xatnmt,2023-11,49,22,36,0.7347,73.47
rd32gyblqsfn03xatnmt,2023-12,31,14,26,0.8387,83.87
n8pe3tt7qmlgojwhhsj0,2023-09,4,3,1,0.25,25.0
n8pe3tt7qmlgojwhhsj0,2023-10,33,16,22,0.6667,66.67
n8pe3tt7qmlgojwhhsj0,2023-11,28,17,20,0.7143,71.43
n8pe3tt7qmlgojwhhsj0,2023-12,15,7,14,0.9333,93.33
p6cp3ogj6xy2riczfupv,2023-10,45,19,29,0.6444,64.44
p6cp3ogj6xy2riczfupv,2023-11,30,17,22,0.7333,73.33
p6cp3ogj6xy2riczfupv,2023-12,24,14,14,0.5833,58.33
si6ymh6w7xbo2f40o0p8,2023-09,1,1,1,1.0,100.0
si6ymh6w7xbo2f40o0p8,2023-10,43,19,22,0.5116,51.16
si6ymh6w7xbo2f40o0p8,2023-11,41,19,32,0.7805,78.05
si6ymh6w7xbo2f40o0p8,2023-12,25,12,18,0.72,72.0
9trgand057juzal1kecf,2023-09,1,1,1,1.0,100.0
9trgand057juzal1kecf,2023-10,36,19,21,0.5833,58.33
9trgand057juzal1kecf,2023-11,40,23,34,0.85,85.0
9trgand057juzal1kecf,2023-12,24,16,18,0.75,75.0
4acutl013itvh9va99p7,2023-09,3,2,3,1.0,100.0
4acutl013itvh9va99p7,2023-10,41,16,28,0.6829,68.29
4acutl013itvh9va99p7,2023-11,36,20,29,0.8056,80.56
4acutl013itvh9va99p7,2023-12,21,12,15,0.7143,71.43
62olkigg7ntlaf6fzytl,2023-09,3,3,3,1.0,100.0
62olkigg7ntlaf6fzytl,2023-10,46,20,30,0.6522,65.22
62olkigg7ntlaf6fzytl,2023-11,45,18,36,0.8,80.0
62olkigg7ntlaf6fzytl,2023-12,25,15,19,0.76,76.0
62olkigg7ntlaf6fzytl,2024-01,1,1,1,1.0,100.0
zyfp520tbnq5p2pvrkin,2023-09,4,3,3,0.75,75.0
zyfp520tbnq5p2pvrkin,2023-10,33,19,25,0.7576,75.76
zyfp520tbnq5p2pvrkin,2023-11,40,18,29,0.725,72.5
zyfp520tbnq5p2pvrkin,2023-12,27,12,19,0.7037,70.37
zyfp520tbnq5p2pvrkin,2024-01,1,1,0,0.0,0.0
yyz9rmyzzdp52h0glddp,2023-09,1,1,1,1.0,100.0
yyz9rmyzzdp52h0glddp,2023-10,40,20,18,0.45,45.0
yyz9rmyzzdp52h0glddp,2023-11,48,22,38,0.7917,79.17
yyz9rmyzzdp52h0glddp,2023-12,29,16,20,0.6897,68.97
2uxkhe454qk8jvk0ufvp,2023-09,1,1,0,0.0,0.0
2uxkhe454qk8jvk0ufvp,2023-10,35,19,21,0.6,60.0
2uxkhe454qk8jvk0ufvp,2023-11,28,15,23,0.8214,82.14
2uxkhe454qk8jvk0ufvp,2023-12,29,12,27,0.931,93.1
pkjom9yr5m9690fg6wsi,2023-09,2,2,2,1.0,100.0
pkjom9yr5m9690fg6wsi,2023-10,33,18,19,0.5758,57.58
pkjom9yr5m9690fg6wsi,2023-11,34,20,28,0.8235,82.35
pkjom9yr5m9690fg6wsi,2023-12,21,8,16,0.7619,76.19
shtnl1wh1mconb8od5ko,2023-09,1,1,1,1.0,100.0
shtnl1wh1mconb8od5ko,2023-10,33,17,22,0.6667,66.67
shtnl1wh1mconb8od5ko,2023-11,49,23,34,0.6939,69.39
shtnl1wh1mconb8od5ko,2023-12,25,15,22,0.88,88.0
ugaiak78ggmnku4yndlt,2023-09,1,1,0,0.0,0.0
ugaiak78ggmnku4yndlt,2023-10,35,16,22,0.6286,62.86
ugaiak78ggmnku4yndlt,2023-11,31,16,25,0.8065,80.65
ugaiak78ggmnku4yndlt,2023-12,24,10,18,0.75,75.0
5mrih4nj5agvu67vao4m,2023-09,1,1,1,1.0,100.0
5mrih4nj5agvu67vao4m,2023-10,27,19,18,0.6667,66.67
5mrih4nj5agvu67vao4m,2023-11,33,20,29,0.8788,87.88
5mrih4nj5agvu67vao4m,2023-12,33,14,26,0.7879,78.79
66f99grd556eyxjqk7pz,2023-10,47,23,29,0.617,61.7
66f99grd556eyxjqk7pz,2023-11,39,21,29,0.7436,74.36
66f99grd556eyxjqk7pz,2023-12,27,10,22,0.8148,81.48
vrdxefyyyx3tkticfqnv,2023-10,41,18,21,0.5122,51.22
vrdxefyyyx3tkticfqnv,2023-11,37,19,24,0.6486,64.86
vrdxefyyyx3tkticfqnv,2023-12,34,12,26,0.7647,76.47
ik7o5ykfnku0qp74sy1i,2023-09,1,1,1,1.0,100.0
ik7o5ykfnku0qp74sy1i,2023-10,33,17,24,0.7273,72.73
ik7o5ykfnku0qp74sy1i,2023-11,39,18,27,0.6923,69.23
ik7o5ykfnku0qp74sy1i,2023-12,28,16,23,0.8214,82.14
99dj4o3b2f6m4jemke7d,2023-09,1,1,1,1.0,100.0
99dj4o3b2f6m4jemke7d,2023-10,48,23,28,0.5833,58.33
99dj4o3b2f6m4jemke7d,2023-11,44,21,38,0.8636,86.36
99dj4o3b2f6m4jemke7d,2023-12,33,17,27,0.8182,81.82
99dj4o3b2f6m4jemke7d,2024-01,1,1,1,1.0,100.0
6tq9irjllweqmqe4u7sf,2023-09,2,2,2,1.0,100.0
6tq9irjllweqmqe4u7sf,2023-10,38,17,20,0.5263,52.63
6tq9irjllweqmqe4u7sf,2023-11,19,16,15,0.7895,78.95
6tq9irjllweqmqe4u7sf,2023-12,21,10,19,0.9048,90.48
je7kqkmpwkosa7nkgfpx,2023-10,32,19,18,0.5625,56.25
je7kqkmpwkosa7nkgfpx,2023-11,36,22,25,0.6944,69.44
je7kqkmpwkosa7nkgfpx,2023-12,24,13,20,0.8333,83.33
3cic5ziycjx4ik4ll0v1,2023-09,2,2,1,0.5,50.0
3cic5ziycjx4ik4ll0v1,2023-10,35,13,22,0.6286,62.86
3cic5ziycjx4ik4ll0v1,2023-11,49,22,38,0.7755,77.55
3cic5ziycjx4ik4ll0v1,2023-12,28,15,21,0.75,75.0
ef04ejvyvmh5votejbif,2023-09,3,2,2,0.6667,66.67
ef04ejvyvmh5votejbif,2023-10,31,17,25,0.8065,80.65
ef04ejvyvmh5votejbif,2023-11,35,20,23,0.6571,65.71
ef04ejvyvmh5votejbif,2023-12,33,13,23,0.697,69.7
dfnvtf7qbi2955rjeaqx,2023-09,1,1,1,1.0,100.0
dfnvtf7qbi2955rjeaqx,2023-10,44,16,24,0.5455,54.55
dfnvtf7qbi2955rjeaqx,2023-11,38,18,30,0.7895,78.95
dfnvtf7qbi2955rjeaqx,2023-12,38,14,33,0.8684,86.84
bwvpzqnhh752noqjqj8d,2023-09,2,2,1,0.5,50.0
bwvpzqnhh752noqjqj8d,2023-10,39,16,25,0.641,64.1
bwvpzqnhh752noqjqj8d,2023-11,40,19,31,0.775,77.5
bwvpzqnhh752noqjqj8d,2023-12,24,11,18,0.75,75.0
4c90f16c0fcd85d3de25,2023-10,39,5,4,0.1026,10.26
4c90f16c0fcd85d3de25,2023-11,115,16,38,0.3304,33.04
4c90f16c0fcd85d3de25,2023-12,113,18,52,0.4602,46.02
4c90f16c0fcd85d3de25,2024-01,7,7,7,1.0,100.0
2b9ef4e3749f713870b0,2023-12,123,38,42,0.3415,34.15
2b9ef4e3749f713870b0,2024-01,15,4,4,0.2667,26.67
b8290aea71e7a5421a02,2023-12,3,2,3,1.0,100.0
b8290aea71e7a5421a02,2024-01,36,36,36,1.0,100.0
5f55600069b483f999f5,2023-11,106,12,15,0.1415,14.15
5f55600069b483f999f5,2023-12,94,27,38,0.4043,40.43
170a695a2717bcd9b74b,2023-09,1,1,0,0.0,0.0
170a695a2717bcd9b74b,2023-10,60,7,13,0.2167,21.67
170a695a2717bcd9b74b,2023-11,67,14,34,0.5075,50.75
170a695a2717bcd9b74b,2023-12,64,18,33,0.5156,51.56
a0a1991396f865c9e3dc,2023-10,83,17,62,0.747,74.7
a0a1991396f865c9e3dc,2023-11,198,18,141,0.7121,71.21
a0a1991396f865c9e3dc,2023-12,8,6,8,1.0,100.0
3fee5c27236cbb682727,2023-12,90,38,41,0.4556,45.56
701a989d65a59c18845b,2023-11,42,16,31,0.7381,73.81
701a989d65a59c18845b,2023-12,65,21,44,0.6769,67.69
3672e2896ad7d8f2404e,2023-12,87,38,53,0.6092,60.92
52f1bca9ac9c792e4457,2023-12,105,38,41,0.3905,39.05
75097aa30e9373a612c7,2023-10,4,3,3,0.75,75.0
75097aa30e9373a612c7,2023-11,48,20,36,0.75,75.0
75097aa30e9373a612c7,2023-12,57,21,38,0.6667,66.67
72b4334deffff31dea8b,2023-10,25,6,8,0.32,32.0
72b4334deffff31dea8b,2023-11,36,8,28,0.7778,77.78
72b4334deffff31dea8b,2023-12,62,24,37,0.5968,59.68
84e8300978b600b5f0ba,2023-10,19,8,9,0.4737,47.37
84e8300978b600b5f0ba,2023-11,22,9,12,0.5455,54.55
84e8300978b600b5f0ba,2023-12,93,22,72,0.7742,77.42
2ccfa5f79c8b61e465d4,2023-10,59,13,31,0.5254,52.54
2ccfa5f79c8b61e465d4,2023-11,18,7,14,0.7778,77.78
2ccfa5f79c8b61e465d4,2023-12,128,21,89,0.6953,69.53
63aded37545ab92d41d4,2023-10,43,2,1,0.0233,2.33
63aded37545ab92d41d4,2023-11,10,2,2,0.2,20.0
63aded37545ab92d41d4,2023-12,119,35,42,0.3529,35.29
e851f82a650692f8e591,2023-10,119,27,48,0.4034,40.34
e851f82a650692f8e591,2023-11,22,11,14,0.6364,63.64
e851f82a650692f8e591,2023-12,24,8,19,0.7917,79.17
c352158bed343ccff8e5,2023-10,87,13,19,0.2184,21.84
c352158bed343ccff8e5,2023-11,45,26,29,0.6444,64.44
e3ce61b92eeae0a33633,2023-10,24,5,5,0.2083,20.83
e3ce61b92eeae0a33633,2023-11,46,31,33,0.7174,71.74
e3ce61b92eeae0a33633,2023-12,4,3,4,1.0,100.0
166cb02ac436c9d3662f,2023-11,155,12,52,0.3355,33.55
166cb02ac436c9d3662f,2023-12,103,28,30,0.2913,29.13
749fec50db4020e9bfcc,2023-10,20,5,5,0.25,25.0
749fec50db4020e9bfcc,2023-11,61,17,21,0.3443,34.43
749fec50db4020e9bfcc,2023-12,21,15,18,0.8571,85.71
7ab9a2516b2dba99c36c,2023-11,20,9,9,0.45,45.0
7ab9a2516b2dba99c36c,2023-12,32,25,28,0.875,87.5
19fb3075dd2798538c9d,2023-09,18,13,13,0.7222,72.22
19fb3075dd2798538c9d,2023-10,13,9,11,0.8462,84.62
19fb3075dd2798538c9d,2023-11,25,12,23,0.92,92.0
19fb3075dd2798538c9d,2023-12,6,4,4,0.6667,66.67
36ebf305b7206112f676,2023-11,28,21,25,0.8929,89.29
36ebf305b7206112f676,2023-12,123,17,117,0.9512,95.12
1397545fbe9882e5cd42,2023-10,22,9,15,0.6818,68.18
1397545fbe9882e5cd42,2023-11,63,13,43,0.6825,68.25
1397545fbe9882e5cd42,2023-12,65,17,49,0.7538,75.38
9e4c54a008ee874fc270,2023-10,29,7,13,0.4483,44.83
9e4c54a008ee874fc270,2023-11,44,23,34,0.7727,77.27
9e4c54a008ee874fc270,2023-12,42,10,34,0.8095,80.95
a8846b79555746e4f9df,2023-11,3,3,3,1.0,100.0
a8846b79555746e4f9df,2023-12,51,35,36,0.7059,70.59
1629f353a742f6a73251,2023-10,8,6,6,0.75,75.0
1629f353a742f6a73251,2023-11,65,23,44,0.6769,67.69
1629f353a742f6a73251,2023-12,28,9,24,0.8571,85.71
1202c731c612353ceef0,2023-10,37,12,26,0.7027,70.27
1202c731c612353ceef0,2023-11,38,6,11,0.2895,28.95
1202c731c612353ceef0,2023-12,69,23,41,0.5942,59.42
0e062d9fa22dc8e3bca2,2023-10,10,9,9,0.9,90.0
0e062d9fa22dc8e3bca2,2023-11,52,24,50,0.9615,96.15
0e062d9fa22dc8e3bca2,2023-12,47,8,39,0.8298,82.98
918236b530adbe510201,2023-09,48,17,28,0.5833,58.33
918236b530adbe510201,2023-10,55,19,43,0.7818,78.18
918236b530adbe510201,2023-11,15,3,6,0.4,40.0
918236b530adbe510201,2023-12,34,6,25,0.7353,73.53
0f8bd9e33125347965a1,2023-11,94,21,28,0.2979,29.79
0f8bd9e33125347965a1,2023-12,53,17,26,0.4906,49.06
2c3b89432513b2035664,2023-11,59,24,40,0.678,67.8
2c3b89432513b2035664,2023-12,18,14,15,0.8333,83.33
d94c5dba40d9fcbfb8d9,2023-10,31,13,24,0.7742,77.42
d94c5dba40d9fcbfb8d9,2023-11,63,13,44,0.6984,69.84
d94c5dba40d9fcbfb8d9,2023-12,19,14,14,0.7368,73.68
7380885aaba482170588,2023-10,18,5,4,0.2222,22.22
7380885aaba482170588,2023-11,59,34,51,0.8644,86.44
7380885aaba482170588,2023-12,3,3,3,1.0,100.0
6d35a9a33338a84dd077,2023-10,38,15,28,0.7368,73.68
6d35a9a33338a84dd077,2023-11,75,15,36,0.48,48.0
6d35a9a33338a84dd077,2023-12,27,9,17,0.6296,62.96
011d454f199c123d44ad,2023-10,1,1,1,1.0,100.0
011d454f199c123d44ad,2023-11,71,13,25,0.3521,35.21
011d454f199c123d44ad,2023-12,76,25,32,0.4211,42.11
9e7bdc44129bf5acc196,2023-10,73,14,31,0.4247,42.47
9e7bdc44129bf5acc196,2023-11,83,24,31,0.3735,37.35
93c2f240de504736b8d0,2023-11,13,3,4,0.3077,30.77
93c2f240de504736b8d0,2023-12,81,36,40,0.4938,49.38
0f160cd19890b97092b9,2023-10,38,16,27,0.7105,71.05
0f160cd19890b97092b9,2023-11,22,12,19,0.8636,86.36
0f160cd19890b97092b9,2023-12,25,10,25,1.0,100.0
432fd26823e230070734,2023-10,57,15,22,0.386,38.6
432fd26823e230070734,2023-11,93,13,29,0.3118,31.18
432fd26823e230070734,2023-12,72,11,42,0.5833,58.33
f4e46ba446c56e56259b,2023-10,71,17,26,0.3662,36.62
f4e46ba446c56e56259b,2023-11,36,19,29,0.8056,80.56
f4e46ba446c56e56259b,2023-12,9,3,3,0.3333,33.33
8fb30cb5c7ad360c995f,2023-10,164,28,117,0.7134,71.34
8fb30cb5c7ad360c995f,2023-11,104,12,78,0.75,75.0
8fb30cb5c7ad360c995f,2023-12,4,3,4,1.0,100.0
cb8c2285066597e012c6,2023-12,90,38,39,0.4333,43.33
a55511198784610bf30b,2023-09,8,1,1,0.125,12.5
a55511198784610bf30b,2023-10,75,17,22,0.2933,29.33
a55511198784610bf30b,2023-11,12,5,5,0.4167,41.67
a55511198784610bf30b,2023-12,30,16,21,0.7,70.0
c5b9961e65ffa73d971e,2023-09,23,6,11,0.4783,47.83
c5b9961e65ffa73d971e,2023-10,59,15,35,0.5932,59.32
c5b9961e65ffa73d971e,2023-11,33,6,18,0.5455,54.55
c5b9961e65ffa73d971e,2023-12,39,13,27,0.6923,69.23
5b5ef66e547d63806a56,2023-10,85,11,29,0.3412,34.12
5b5ef66e547d63806a56,2023-11,57,17,41,0.7193,71.93
5b5ef66e547d63806a56,2023-12,78,18,58,0.7436,74.36
bafdbc62a48daf6840c9,2023-10,4,1,3,0.75,75.0
bafdbc62a48daf6840c9,2023-11,90,9,25,0.2778,27.78
bafdbc62a48daf6840c9,2023-12,45,28,30,0.6667,66.67
