student_ID,method,method_name,count,ratio,percentage
86215294b080f19af22f,Method_5Q4KoXthUuYz3bvrTDFm,方法3,28,0.1879,18.79
86215294b080f19af22f,Method_m8vwGkEZc3TSW2xqYUoR,方法4,27,0.1812,18.12
86215294b080f19af22f,Method_BXr9AIsPQhwNvyGdZL57,方法5,26,0.1745,17.45
1e25b47eaef62694a236,Method_5Q4KoXthUuYz3bvrTDFm,方法1,29,0.2661,26.61
1e25b47eaef62694a236,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,27,0.2477,24.77
1e25b47eaef62694a236,Method_m8vwGkEZc3TSW2xqYUoR,方法3,22,0.2018,20.18
1e25b47eaef62694a236,Method_gj1NLb4Jn7URf9K2kQPd,方法4,18,0.1651,16.51
1e25b47eaef62694a236,Method_BXr9AIsPQhwNvyGdZL57,方法5,13,0.1193,11.93
580e98185da72b5f34cd,Method_BXr9AIsPQhwNvyGdZL57,方法1,50,0.2392,23.92
580e98185da72b5f34cd,Method_5Q4KoXthUuYz3bvrTDFm,方法2,46,0.2201,22.01
580e98185da72b5f34cd,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,40,0.1914,19.14
580e98185da72b5f34cd,Method_gj1NLb4Jn7URf9K2kQPd,方法4,39,0.1866,18.66
580e98185da72b5f34cd,Method_m8vwGkEZc3TSW2xqYUoR,方法5,34,0.1627,16.27
99d6b8a1cc0020112951,Method_gj1NLb4Jn7URf9K2kQPd,方法1,29,0.2589,25.89
99d6b8a1cc0020112951,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,28,0.25,25.0
99d6b8a1cc0020112951,Method_BXr9AIsPQhwNvyGdZL57,方法3,27,0.2411,24.11
99d6b8a1cc0020112951,Method_m8vwGkEZc3TSW2xqYUoR,方法4,16,0.1429,14.29
99d6b8a1cc0020112951,Method_5Q4KoXthUuYz3bvrTDFm,方法5,12,0.1071,10.71
ff59855075a6bc39d62b,Method_5Q4KoXthUuYz3bvrTDFm,方法1,16,0.2353,23.53
ff59855075a6bc39d62b,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,15,0.2206,22.06
ff59855075a6bc39d62b,Method_BXr9AIsPQhwNvyGdZL57,方法3,13,0.1912,19.12
ff59855075a6bc39d62b,Method_gj1NLb4Jn7URf9K2kQPd,方法4,12,0.1765,17.65
ff59855075a6bc39d62b,Method_m8vwGkEZc3TSW2xqYUoR,方法5,12,0.1765,17.65
8d422b817027d7721870,Method_BXr9AIsPQhwNvyGdZL57,方法1,20,0.2632,26.32
8d422b817027d7721870,Method_m8vwGkEZc3TSW2xqYUoR,方法2,17,0.2237,22.37
8d422b817027d7721870,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,15,0.1974,19.74
8d422b817027d7721870,Method_gj1NLb4Jn7URf9K2kQPd,方法4,14,0.1842,18.42
8d422b817027d7721870,Method_5Q4KoXthUuYz3bvrTDFm,方法5,10,0.1316,13.16
18cdd44af62c6935e7a0,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,45,0.2368,23.68
18cdd44af62c6935e7a0,Method_gj1NLb4Jn7URf9K2kQPd,方法2,41,0.2158,21.58
18cdd44af62c6935e7a0,Method_BXr9AIsPQhwNvyGdZL57,方法3,38,0.2,20.0
18cdd44af62c6935e7a0,Method_m8vwGkEZc3TSW2xqYUoR,方法4,36,0.1895,18.95
18cdd44af62c6935e7a0,Method_5Q4KoXthUuYz3bvrTDFm,方法5,30,0.1579,15.79
c00c91256ab1777d0dbc,Method_BXr9AIsPQhwNvyGdZL57,方法1,41,0.247,24.7
c00c91256ab1777d0dbc,Method_5Q4KoXthUuYz3bvrTDFm,方法2,38,0.2289,22.89
c00c91256ab1777d0dbc,Method_m8vwGkEZc3TSW2xqYUoR,方法3,32,0.1928,19.28
c00c91256ab1777d0dbc,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,29,0.1747,17.47
c00c91256ab1777d0dbc,Method_gj1NLb4Jn7URf9K2kQPd,方法5,26,0.1566,15.66
10de703c06bf9d873d68,Method_gj1NLb4Jn7URf9K2kQPd,方法1,35,0.2303,23.03
10de703c06bf9d873d68,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,33,0.2171,21.71
10de703c06bf9d873d68,Method_m8vwGkEZc3TSW2xqYUoR,方法3,31,0.2039,20.39
10de703c06bf9d873d68,Method_BXr9AIsPQhwNvyGdZL57,方法4,31,0.2039,20.39
10de703c06bf9d873d68,Method_5Q4KoXthUuYz3bvrTDFm,方法5,22,0.1447,14.47
t3wo8xb4rq94n3fpfk35,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,27,0.2596,25.96
t3wo8xb4rq94n3fpfk35,Method_m8vwGkEZc3TSW2xqYUoR,方法2,22,0.2115,21.15
t3wo8xb4rq94n3fpfk35,Method_BXr9AIsPQhwNvyGdZL57,方法3,21,0.2019,20.19
t3wo8xb4rq94n3fpfk35,Method_gj1NLb4Jn7URf9K2kQPd,方法4,18,0.1731,17.31
t3wo8xb4rq94n3fpfk35,Method_5Q4KoXthUuYz3bvrTDFm,方法5,16,0.1538,15.38
8cvzwcc62ql4rqj0pyzl,Method_m8vwGkEZc3TSW2xqYUoR,方法1,24,0.2424,24.24
8cvzwcc62ql4rqj0pyzl,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,22,0.2222,22.22
8cvzwcc62ql4rqj0pyzl,Method_gj1NLb4Jn7URf9K2kQPd,方法3,21,0.2121,21.21
8cvzwcc62ql4rqj0pyzl,Method_5Q4KoXthUuYz3bvrTDFm,方法4,16,0.1616,16.16
8cvzwcc62ql4rqj0pyzl,Method_BXr9AIsPQhwNvyGdZL57,方法5,16,0.1616,16.16
79cvflltnemb9zpg6pgl,Method_m8vwGkEZc3TSW2xqYUoR,方法1,25,0.266,26.6
79cvflltnemb9zpg6pgl,Method_5Q4KoXthUuYz3bvrTDFm,方法2,21,0.2234,22.34
79cvflltnemb9zpg6pgl,Method_gj1NLb4Jn7URf9K2kQPd,方法3,18,0.1915,19.15
79cvflltnemb9zpg6pgl,Method_BXr9AIsPQhwNvyGdZL57,方法4,16,0.1702,17.02
79cvflltnemb9zpg6pgl,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,14,0.1489,14.89
i21qi5qdsjqcch2xvdd5,Method_gj1NLb4Jn7URf9K2kQPd,方法1,24,0.24,24.0
i21qi5qdsjqcch2xvdd5,Method_m8vwGkEZc3TSW2xqYUoR,方法2,23,0.23,23.0
i21qi5qdsjqcch2xvdd5,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,19,0.19,19.0
i21qi5qdsjqcch2xvdd5,Method_5Q4KoXthUuYz3bvrTDFm,方法4,18,0.18,18.0
i21qi5qdsjqcch2xvdd5,Method_BXr9AIsPQhwNvyGdZL57,方法5,16,0.16,16.0
qw1seyo5nrhlm8vby58w,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,22,0.22,22.0
qw1seyo5nrhlm8vby58w,Method_BXr9AIsPQhwNvyGdZL57,方法2,22,0.22,22.0
qw1seyo5nrhlm8vby58w,Method_gj1NLb4Jn7URf9K2kQPd,方法3,22,0.22,22.0
qw1seyo5nrhlm8vby58w,Method_5Q4KoXthUuYz3bvrTDFm,方法4,18,0.18,18.0
qw1seyo5nrhlm8vby58w,Method_m8vwGkEZc3TSW2xqYUoR,方法5,16,0.16,16.0
exj3a7hd6gwihbowgm3w,Method_5Q4KoXthUuYz3bvrTDFm,方法1,26,0.26,26.0
exj3a7hd6gwihbowgm3w,Method_BXr9AIsPQhwNvyGdZL57,方法2,19,0.19,19.0
exj3a7hd6gwihbowgm3w,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,19,0.19,19.0
exj3a7hd6gwihbowgm3w,Method_m8vwGkEZc3TSW2xqYUoR,方法4,19,0.19,19.0
exj3a7hd6gwihbowgm3w,Method_gj1NLb4Jn7URf9K2kQPd,方法5,17,0.17,17.0
qz6jjynwbd3szlp0rj04,Method_gj1NLb4Jn7URf9K2kQPd,方法1,24,0.2727,27.27
qz6jjynwbd3szlp0rj04,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,18,0.2045,20.45
qz6jjynwbd3szlp0rj04,Method_BXr9AIsPQhwNvyGdZL57,方法3,17,0.1932,19.32
qz6jjynwbd3szlp0rj04,Method_5Q4KoXthUuYz3bvrTDFm,方法4,17,0.1932,19.32
qz6jjynwbd3szlp0rj04,Method_m8vwGkEZc3TSW2xqYUoR,方法5,12,0.1364,13.64
0maggb1hf886m5u6p2vr,Method_5Q4KoXthUuYz3bvrTDFm,方法1,28,0.2456,24.56
0maggb1hf886m5u6p2vr,Method_gj1NLb4Jn7URf9K2kQPd,方法2,27,0.2368,23.68
0maggb1hf886m5u6p2vr,Method_m8vwGkEZc3TSW2xqYUoR,方法3,23,0.2018,20.18
0maggb1hf886m5u6p2vr,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,20,0.1754,17.54
0maggb1hf886m5u6p2vr,Method_BXr9AIsPQhwNvyGdZL57,方法5,16,0.1404,14.04
cuwakm24vlp785ky5w71,Method_5Q4KoXthUuYz3bvrTDFm,方法1,30,0.2459,24.59
cuwakm24vlp785ky5w71,Method_m8vwGkEZc3TSW2xqYUoR,方法2,28,0.2295,22.95
cuwakm24vlp785ky5w71,Method_gj1NLb4Jn7URf9K2kQPd,方法3,23,0.1885,18.85
cuwakm24vlp785ky5w71,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,22,0.1803,18.03
cuwakm24vlp785ky5w71,Method_BXr9AIsPQhwNvyGdZL57,方法5,19,0.1557,15.57
uvh2zil455wi0dcdan51,Method_5Q4KoXthUuYz3bvrTDFm,方法1,25,0.2294,22.94
uvh2zil455wi0dcdan51,Method_m8vwGkEZc3TSW2xqYUoR,方法2,23,0.211,21.1
uvh2zil455wi0dcdan51,Method_BXr9AIsPQhwNvyGdZL57,方法3,22,0.2018,20.18
uvh2zil455wi0dcdan51,Method_gj1NLb4Jn7URf9K2kQPd,方法4,21,0.1927,19.27
uvh2zil455wi0dcdan51,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,18,0.1651,16.51
wwh529n48kyjq1xe9h46,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,24,0.2759,27.59
wwh529n48kyjq1xe9h46,Method_BXr9AIsPQhwNvyGdZL57,方法2,22,0.2529,25.29
wwh529n48kyjq1xe9h46,Method_5Q4KoXthUuYz3bvrTDFm,方法3,15,0.1724,17.24
wwh529n48kyjq1xe9h46,Method_gj1NLb4Jn7URf9K2kQPd,方法4,14,0.1609,16.09
wwh529n48kyjq1xe9h46,Method_m8vwGkEZc3TSW2xqYUoR,方法5,12,0.1379,13.79
o5lo8q4tb8yt0v8imkw4,Method_gj1NLb4Jn7URf9K2kQPd,方法1,25,0.2577,25.77
o5lo8q4tb8yt0v8imkw4,Method_m8vwGkEZc3TSW2xqYUoR,方法2,22,0.2268,22.68
o5lo8q4tb8yt0v8imkw4,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,19,0.1959,19.59
o5lo8q4tb8yt0v8imkw4,Method_BXr9AIsPQhwNvyGdZL57,方法4,16,0.1649,16.49
o5lo8q4tb8yt0v8imkw4,Method_5Q4KoXthUuYz3bvrTDFm,方法5,15,0.1546,15.46
pr6b1twg5sgsrzek6adi,Method_BXr9AIsPQhwNvyGdZL57,方法1,25,0.2336,23.36
pr6b1twg5sgsrzek6adi,Method_gj1NLb4Jn7URf9K2kQPd,方法2,23,0.215,21.5
pr6b1twg5sgsrzek6adi,Method_m8vwGkEZc3TSW2xqYUoR,方法3,22,0.2056,20.56
pr6b1twg5sgsrzek6adi,Method_5Q4KoXthUuYz3bvrTDFm,方法4,19,0.1776,17.76
pr6b1twg5sgsrzek6adi,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,18,0.1682,16.82
zeuj2ypen39p38d4m3oj,Method_gj1NLb4Jn7URf9K2kQPd,方法1,25,0.2632,26.32
zeuj2ypen39p38d4m3oj,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,24,0.2526,25.26
zeuj2ypen39p38d4m3oj,Method_5Q4KoXthUuYz3bvrTDFm,方法3,20,0.2105,21.05
zeuj2ypen39p38d4m3oj,Method_BXr9AIsPQhwNvyGdZL57,方法4,13,0.1368,13.68
zeuj2ypen39p38d4m3oj,Method_m8vwGkEZc3TSW2xqYUoR,方法5,13,0.1368,13.68
6o68qswzkvrrtbiz6bzr,Method_m8vwGkEZc3TSW2xqYUoR,方法1,29,0.2458,24.58
6o68qswzkvrrtbiz6bzr,Method_BXr9AIsPQhwNvyGdZL57,方法2,23,0.1949,19.49
6o68qswzkvrrtbiz6bzr,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,23,0.1949,19.49
6o68qswzkvrrtbiz6bzr,Method_5Q4KoXthUuYz3bvrTDFm,方法4,22,0.1864,18.64
6o68qswzkvrrtbiz6bzr,Method_gj1NLb4Jn7URf9K2kQPd,方法5,21,0.178,17.8
1mp9yiw6rkrr3846047g,Method_5Q4KoXthUuYz3bvrTDFm,方法1,25,0.2747,27.47
1mp9yiw6rkrr3846047g,Method_m8vwGkEZc3TSW2xqYUoR,方法2,18,0.1978,19.78
1mp9yiw6rkrr3846047g,Method_gj1NLb4Jn7URf9K2kQPd,方法3,18,0.1978,19.78
1mp9yiw6rkrr3846047g,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,17,0.1868,18.68
1mp9yiw6rkrr3846047g,Method_BXr9AIsPQhwNvyGdZL57,方法5,13,0.1429,14.29
lzvutqpj9ggc0nwwsxcv,Method_BXr9AIsPQhwNvyGdZL57,方法1,22,0.2136,21.36
lzvutqpj9ggc0nwwsxcv,Method_gj1NLb4Jn7URf9K2kQPd,方法2,21,0.2039,20.39
lzvutqpj9ggc0nwwsxcv,Method_m8vwGkEZc3TSW2xqYUoR,方法3,21,0.2039,20.39
lzvutqpj9ggc0nwwsxcv,Method_5Q4KoXthUuYz3bvrTDFm,方法4,20,0.1942,19.42
lzvutqpj9ggc0nwwsxcv,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,19,0.1845,18.45
isa355t9q5rut5fm8aml,Method_5Q4KoXthUuYz3bvrTDFm,方法1,25,0.2604,26.04
isa355t9q5rut5fm8aml,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,19,0.1979,19.79
isa355t9q5rut5fm8aml,Method_m8vwGkEZc3TSW2xqYUoR,方法3,19,0.1979,19.79
isa355t9q5rut5fm8aml,Method_gj1NLb4Jn7URf9K2kQPd,方法4,17,0.1771,17.71
isa355t9q5rut5fm8aml,Method_BXr9AIsPQhwNvyGdZL57,方法5,16,0.1667,16.67
5gs9643ghg39gpkgi3e5,Method_m8vwGkEZc3TSW2xqYUoR,方法1,26,0.2921,29.21
5gs9643ghg39gpkgi3e5,Method_5Q4KoXthUuYz3bvrTDFm,方法2,19,0.2135,21.35
5gs9643ghg39gpkgi3e5,Method_BXr9AIsPQhwNvyGdZL57,方法3,17,0.191,19.1
5gs9643ghg39gpkgi3e5,Method_gj1NLb4Jn7URf9K2kQPd,方法4,16,0.1798,17.98
5gs9643ghg39gpkgi3e5,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,11,0.1236,12.36
ao2x473zwn7k7a6gpfr9,Method_m8vwGkEZc3TSW2xqYUoR,方法1,33,0.3511,35.11
ao2x473zwn7k7a6gpfr9,Method_5Q4KoXthUuYz3bvrTDFm,方法2,18,0.1915,19.15
ao2x473zwn7k7a6gpfr9,Method_BXr9AIsPQhwNvyGdZL57,方法3,16,0.1702,17.02
ao2x473zwn7k7a6gpfr9,Method_gj1NLb4Jn7URf9K2kQPd,方法4,14,0.1489,14.89
ao2x473zwn7k7a6gpfr9,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,13,0.1383,13.83
jwdjcrxdn0um79f0rjvw,Method_gj1NLb4Jn7URf9K2kQPd,方法1,27,0.2784,27.84
jwdjcrxdn0um79f0rjvw,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,21,0.2165,21.65
jwdjcrxdn0um79f0rjvw,Method_5Q4KoXthUuYz3bvrTDFm,方法3,20,0.2062,20.62
jwdjcrxdn0um79f0rjvw,Method_BXr9AIsPQhwNvyGdZL57,方法4,19,0.1959,19.59
jwdjcrxdn0um79f0rjvw,Method_m8vwGkEZc3TSW2xqYUoR,方法5,10,0.1031,10.31
oppl3ojvw61dvd5yw1wl,Method_m8vwGkEZc3TSW2xqYUoR,方法1,25,0.2252,22.52
oppl3ojvw61dvd5yw1wl,Method_BXr9AIsPQhwNvyGdZL57,方法2,22,0.1982,19.82
oppl3ojvw61dvd5yw1wl,Method_5Q4KoXthUuYz3bvrTDFm,方法3,22,0.1982,19.82
oppl3ojvw61dvd5yw1wl,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,21,0.1892,18.92
oppl3ojvw61dvd5yw1wl,Method_gj1NLb4Jn7URf9K2kQPd,方法5,21,0.1892,18.92
s0vfgmhobw9jq6al8iww,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,22,0.2444,24.44
s0vfgmhobw9jq6al8iww,Method_BXr9AIsPQhwNvyGdZL57,方法2,22,0.2444,24.44
s0vfgmhobw9jq6al8iww,Method_gj1NLb4Jn7URf9K2kQPd,方法3,16,0.1778,17.78
s0vfgmhobw9jq6al8iww,Method_m8vwGkEZc3TSW2xqYUoR,方法4,15,0.1667,16.67
s0vfgmhobw9jq6al8iww,Method_5Q4KoXthUuYz3bvrTDFm,方法5,15,0.1667,16.67
styld7k1gge5cvjria5b,Method_gj1NLb4Jn7URf9K2kQPd,方法1,22,0.2529,25.29
styld7k1gge5cvjria5b,Method_m8vwGkEZc3TSW2xqYUoR,方法2,21,0.2414,24.14
styld7k1gge5cvjria5b,Method_BXr9AIsPQhwNvyGdZL57,方法3,20,0.2299,22.99
styld7k1gge5cvjria5b,Method_5Q4KoXthUuYz3bvrTDFm,方法4,14,0.1609,16.09
styld7k1gge5cvjria5b,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,10,0.1149,11.49
fvurnsqlgyr9zbd6msqs,Method_m8vwGkEZc3TSW2xqYUoR,方法1,23,0.2674,26.74
fvurnsqlgyr9zbd6msqs,Method_gj1NLb4Jn7URf9K2kQPd,方法2,17,0.1977,19.77
fvurnsqlgyr9zbd6msqs,Method_5Q4KoXthUuYz3bvrTDFm,方法3,16,0.186,18.6
fvurnsqlgyr9zbd6msqs,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,16,0.186,18.6
fvurnsqlgyr9zbd6msqs,Method_BXr9AIsPQhwNvyGdZL57,方法5,14,0.1628,16.28
47vclaej1xmb0rc8kgka,Method_gj1NLb4Jn7URf9K2kQPd,方法1,29,0.2816,28.16
47vclaej1xmb0rc8kgka,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,21,0.2039,20.39
47vclaej1xmb0rc8kgka,Method_5Q4KoXthUuYz3bvrTDFm,方法3,18,0.1748,17.48
47vclaej1xmb0rc8kgka,Method_BXr9AIsPQhwNvyGdZL57,方法4,18,0.1748,17.48
47vclaej1xmb0rc8kgka,Method_m8vwGkEZc3TSW2xqYUoR,方法5,17,0.165,16.5
cnkddx6ofjqd7ueylz0e,Method_5Q4KoXthUuYz3bvrTDFm,方法1,24,0.2222,22.22
cnkddx6ofjqd7ueylz0e,Method_BXr9AIsPQhwNvyGdZL57,方法2,23,0.213,21.3
cnkddx6ofjqd7ueylz0e,Method_m8vwGkEZc3TSW2xqYUoR,方法3,22,0.2037,20.37
cnkddx6ofjqd7ueylz0e,Method_gj1NLb4Jn7URf9K2kQPd,方法4,20,0.1852,18.52
cnkddx6ofjqd7ueylz0e,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,19,0.1759,17.59
zlaig56ve06t7jruk2mr,Method_BXr9AIsPQhwNvyGdZL57,方法1,25,0.2475,24.75
zlaig56ve06t7jruk2mr,Method_5Q4KoXthUuYz3bvrTDFm,方法2,21,0.2079,20.79
zlaig56ve06t7jruk2mr,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,20,0.198,19.8
zlaig56ve06t7jruk2mr,Method_gj1NLb4Jn7URf9K2kQPd,方法4,18,0.1782,17.82
zlaig56ve06t7jruk2mr,Method_m8vwGkEZc3TSW2xqYUoR,方法5,17,0.1683,16.83
ifj584ryrjv639n4nnsu,Method_m8vwGkEZc3TSW2xqYUoR,方法1,30,0.3,30.0
ifj584ryrjv639n4nnsu,Method_BXr9AIsPQhwNvyGdZL57,方法2,23,0.23,23.0
ifj584ryrjv639n4nnsu,Method_gj1NLb4Jn7URf9K2kQPd,方法3,17,0.17,17.0
ifj584ryrjv639n4nnsu,Method_5Q4KoXthUuYz3bvrTDFm,方法4,16,0.16,16.0
ifj584ryrjv639n4nnsu,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,14,0.14,14.0
xh8a7nmtz192pknhec33,Method_BXr9AIsPQhwNvyGdZL57,方法1,16,0.2192,21.92
xh8a7nmtz192pknhec33,Method_5Q4KoXthUuYz3bvrTDFm,方法2,16,0.2192,21.92
xh8a7nmtz192pknhec33,Method_m8vwGkEZc3TSW2xqYUoR,方法3,14,0.1918,19.18
xh8a7nmtz192pknhec33,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,14,0.1918,19.18
xh8a7nmtz192pknhec33,Method_gj1NLb4Jn7URf9K2kQPd,方法5,13,0.1781,17.81
vhlntoniujqiclub2juy,Method_gj1NLb4Jn7URf9K2kQPd,方法1,24,0.2581,25.81
vhlntoniujqiclub2juy,Method_m8vwGkEZc3TSW2xqYUoR,方法2,20,0.2151,21.51
vhlntoniujqiclub2juy,Method_BXr9AIsPQhwNvyGdZL57,方法3,18,0.1935,19.35
vhlntoniujqiclub2juy,Method_5Q4KoXthUuYz3bvrTDFm,方法4,16,0.172,17.2
vhlntoniujqiclub2juy,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,15,0.1613,16.13
9wax6sfj9cuqbbxc95om,Method_gj1NLb4Jn7URf9K2kQPd,方法1,21,0.2333,23.33
9wax6sfj9cuqbbxc95om,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,20,0.2222,22.22
9wax6sfj9cuqbbxc95om,Method_m8vwGkEZc3TSW2xqYUoR,方法3,18,0.2,20.0
9wax6sfj9cuqbbxc95om,Method_5Q4KoXthUuYz3bvrTDFm,方法4,17,0.1889,18.89
9wax6sfj9cuqbbxc95om,Method_BXr9AIsPQhwNvyGdZL57,方法5,14,0.1556,15.56
oit2xadfbpuveswzx4pf,Method_gj1NLb4Jn7URf9K2kQPd,方法1,23,0.2674,26.74
oit2xadfbpuveswzx4pf,Method_5Q4KoXthUuYz3bvrTDFm,方法2,20,0.2326,23.26
oit2xadfbpuveswzx4pf,Method_BXr9AIsPQhwNvyGdZL57,方法3,18,0.2093,20.93
oit2xadfbpuveswzx4pf,Method_m8vwGkEZc3TSW2xqYUoR,方法4,14,0.1628,16.28
oit2xadfbpuveswzx4pf,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,11,0.1279,12.79
91ybnlkli8x332l13rrk,Method_5Q4KoXthUuYz3bvrTDFm,方法1,22,0.2472,24.72
91ybnlkli8x332l13rrk,Method_gj1NLb4Jn7URf9K2kQPd,方法2,20,0.2247,22.47
91ybnlkli8x332l13rrk,Method_BXr9AIsPQhwNvyGdZL57,方法3,17,0.191,19.1
91ybnlkli8x332l13rrk,Method_m8vwGkEZc3TSW2xqYUoR,方法4,16,0.1798,17.98
91ybnlkli8x332l13rrk,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,14,0.1573,15.73
k4usquerebza4uy0i57h,Method_5Q4KoXthUuYz3bvrTDFm,方法1,22,0.2558,25.58
k4usquerebza4uy0i57h,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,20,0.2326,23.26
k4usquerebza4uy0i57h,Method_gj1NLb4Jn7URf9K2kQPd,方法3,17,0.1977,19.77
k4usquerebza4uy0i57h,Method_BXr9AIsPQhwNvyGdZL57,方法4,16,0.186,18.6
k4usquerebza4uy0i57h,Method_m8vwGkEZc3TSW2xqYUoR,方法5,11,0.1279,12.79
6ae7d356ba998218af82,Method_m8vwGkEZc3TSW2xqYUoR,方法1,25,0.3623,36.23
6ae7d356ba998218af82,Method_gj1NLb4Jn7URf9K2kQPd,方法2,14,0.2029,20.29
6ae7d356ba998218af82,Method_5Q4KoXthUuYz3bvrTDFm,方法3,13,0.1884,18.84
6ae7d356ba998218af82,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,9,0.1304,13.04
6ae7d356ba998218af82,Method_BXr9AIsPQhwNvyGdZL57,方法5,8,0.1159,11.59
2c6339f7c23a64d02081,Method_BXr9AIsPQhwNvyGdZL57,方法1,25,0.3125,31.25
2c6339f7c23a64d02081,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,16,0.2,20.0
2c6339f7c23a64d02081,Method_5Q4KoXthUuYz3bvrTDFm,方法3,16,0.2,20.0
2c6339f7c23a64d02081,Method_m8vwGkEZc3TSW2xqYUoR,方法4,15,0.1875,18.75
2c6339f7c23a64d02081,Method_gj1NLb4Jn7URf9K2kQPd,方法5,8,0.1,10.0
79fdbcf16db75f75383a,Method_m8vwGkEZc3TSW2xqYUoR,方法1,36,0.3051,30.51
79fdbcf16db75f75383a,Method_5Q4KoXthUuYz3bvrTDFm,方法2,24,0.2034,20.34
79fdbcf16db75f75383a,Method_gj1NLb4Jn7URf9K2kQPd,方法3,23,0.1949,19.49
79fdbcf16db75f75383a,Method_BXr9AIsPQhwNvyGdZL57,方法4,18,0.1525,15.25
79fdbcf16db75f75383a,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,17,0.1441,14.41
50fec4ca4283ad18c000,Method_m8vwGkEZc3TSW2xqYUoR,方法1,31,0.265,26.5
50fec4ca4283ad18c000,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,25,0.2137,21.37
50fec4ca4283ad18c000,Method_BXr9AIsPQhwNvyGdZL57,方法3,21,0.1795,17.95
50fec4ca4283ad18c000,Method_5Q4KoXthUuYz3bvrTDFm,方法4,20,0.1709,17.09
50fec4ca4283ad18c000,Method_gj1NLb4Jn7URf9K2kQPd,方法5,20,0.1709,17.09
077d5c82c9ee5019220f,Method_BXr9AIsPQhwNvyGdZL57,方法1,20,0.25,25.0
077d5c82c9ee5019220f,Method_m8vwGkEZc3TSW2xqYUoR,方法2,19,0.2375,23.75
077d5c82c9ee5019220f,Method_gj1NLb4Jn7URf9K2kQPd,方法3,16,0.2,20.0
077d5c82c9ee5019220f,Method_5Q4KoXthUuYz3bvrTDFm,方法4,13,0.1625,16.25
077d5c82c9ee5019220f,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,12,0.15,15.0
41f718ae2aed1d6c2573,Method_m8vwGkEZc3TSW2xqYUoR,方法1,20,0.2703,27.03
41f718ae2aed1d6c2573,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,19,0.2568,25.68
41f718ae2aed1d6c2573,Method_BXr9AIsPQhwNvyGdZL57,方法3,13,0.1757,17.57
41f718ae2aed1d6c2573,Method_5Q4KoXthUuYz3bvrTDFm,方法4,11,0.1486,14.86
41f718ae2aed1d6c2573,Method_gj1NLb4Jn7URf9K2kQPd,方法5,11,0.1486,14.86
222d5ee50487a2b8601b,Method_5Q4KoXthUuYz3bvrTDFm,方法1,29,0.2458,24.58
222d5ee50487a2b8601b,Method_gj1NLb4Jn7URf9K2kQPd,方法2,23,0.1949,19.49
222d5ee50487a2b8601b,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,23,0.1949,19.49
